id	type	band	source	chr	pos
NEG_NEAR_Pf3D7_14_v3_3192007_3190729	near	1278	TSS/TTS	Pf3D7_14_v3	3190729
NEG_NEAR_Pf3D7_14_v3_3192007_3192267	near	260	TSS/TTS	Pf3D7_14_v3	3192267
NEG_NEAR_Pf3D7_14_v3_3192007_3193157	near	1150	TSS/TTS	Pf3D7_14_v3	3193157
NEG_NEAR_Pf3D7_14_v3_3213343_3213135	near	208	TSS/TTS	Pf3D7_14_v3	3213135
NEG_NEAR_Pf3D7_14_v3_3213343_3212080	near	1263	TSS/TTS	Pf3D7_14_v3	3212080
NEG_NEAR_Pf3D7_14_v3_3213343_3213768	near	425	TSS/TTS	Pf3D7_14_v3	3213768
NEG_NEAR_Pf3D7_14_v3_3213343_3214770	near	1427	TSS/TTS	Pf3D7_14_v3	3214770
NEG_NEAR_Pf3D7_14_v3_3215017_3214464	near	553	TSS/TTS	Pf3D7_14_v3	3214464
NEG_NEAR_Pf3D7_14_v3_3215017_3214026	near	991	TSS/TTS	Pf3D7_14_v3	3214026
NEG_NEAR_Pf3D7_14_v3_3215017_3215312	near	295	TSS/TTS	Pf3D7_14_v3	3215312
NEG_NEAR_Pf3D7_14_v3_3215017_3215797	near	780	TSS/TTS	Pf3D7_14_v3	3215797
NEG_NEAR_Pf3D7_14_v3_3232638_3232163	near	475	TSS/TTS	Pf3D7_14_v3	3232163
NEG_NEAR_Pf3D7_14_v3_3232638_3231673	near	965	TSS/TTS	Pf3D7_14_v3	3231673
NEG_NEAR_Pf3D7_14_v3_3232638_3233087	near	449	TSS/TTS	Pf3D7_14_v3	3233087
NEG_NEAR_Pf3D7_14_v3_3232638_3233412	near	774	TSS/TTS	Pf3D7_14_v3	3233412
NEG_NEAR_Pf3D7_14_v3_3236975_3236583	near	392	TSS/TTS	Pf3D7_14_v3	3236583
NEG_NEAR_Pf3D7_14_v3_3236975_3236371	near	604	TSS/TTS	Pf3D7_14_v3	3236371
NEG_NEAR_Pf3D7_14_v3_3236975_3237407	near	432	TSS/TTS	Pf3D7_14_v3	3237407
NEG_NEAR_Pf3D7_14_v3_3236975_3237911	near	936	TSS/TTS	Pf3D7_14_v3	3237911
NEG_NEAR_Pf3D7_14_v3_3247031_3246497	near	534	TSS/TTS	Pf3D7_14_v3	3246497
NEG_NEAR_Pf3D7_14_v3_3247031_3246031	near	1000	TSS/TTS	Pf3D7_14_v3	3246031
NEG_NEAR_Pf3D7_14_v3_3247031_3247323	near	292	TSS/TTS	Pf3D7_14_v3	3247323
NEG_NEAR_Pf3D7_14_v3_3247031_3248021	near	990	TSS/TTS	Pf3D7_14_v3	3248021
NEG_NEAR_Pf3D7_14_v3_3251194_3250727	near	467	TSS/TTS	Pf3D7_14_v3	3250727
NEG_NEAR_Pf3D7_14_v3_3251194_3250305	near	889	TSS/TTS	Pf3D7_14_v3	3250305
NEG_NEAR_Pf3D7_14_v3_3251194_3251575	near	381	TSS/TTS	Pf3D7_14_v3	3251575
NEG_NEAR_Pf3D7_14_v3_3251194_3252181	near	987	TSS/TTS	Pf3D7_14_v3	3252181
NEG_NEAR_Pf3D7_14_v3_3254091_3253796	near	295	TSS/TTS	Pf3D7_14_v3	3253796
NEG_NEAR_Pf3D7_14_v3_3254091_3252874	near	1217	TSS/TTS	Pf3D7_14_v3	3252874
NEG_NEAR_Pf3D7_14_v3_3254091_3254616	near	525	TSS/TTS	Pf3D7_14_v3	3254616
NEG_NEAR_Pf3D7_14_v3_3254091_3255449	near	1358	TSS/TTS	Pf3D7_14_v3	3255449
NEG_NEAR_Pf3D7_14_v3_3256760_3256216	near	544	TSS/TTS	Pf3D7_14_v3	3256216
NEG_NEAR_Pf3D7_14_v3_3256760_3255428	near	1332	TSS/TTS	Pf3D7_14_v3	3255428
NEG_NEAR_Pf3D7_14_v3_3256760_3257052	near	292	TSS/TTS	Pf3D7_14_v3	3257052
NEG_NEAR_Pf3D7_14_v3_3256760_3258064	near	1304	TSS/TTS	Pf3D7_14_v3	3258064
NEG_NEAR_Pf3D7_14_v3_3260744_3260283	near	461	TSS/TTS	Pf3D7_14_v3	3260283
NEG_NEAR_Pf3D7_14_v3_3260744_3259651	near	1093	TSS/TTS	Pf3D7_14_v3	3259651
NEG_NEAR_Pf3D7_14_v3_3260744_3260951	near	207	TSS/TTS	Pf3D7_14_v3	3260951
NEG_NEAR_Pf3D7_14_v3_3260744_3261581	near	837	TSS/TTS	Pf3D7_14_v3	3261581
NEG_NEAR_Pf3D7_14_v3_3262275_3262068	near	207	TSS/TTS	Pf3D7_14_v3	3262068
NEG_NEAR_Pf3D7_14_v3_3262275_3261494	near	781	TSS/TTS	Pf3D7_14_v3	3261494
NEG_NEAR_Pf3D7_14_v3_3262275_3262645	near	370	TSS/TTS	Pf3D7_14_v3	3262645
NEG_NEAR_Pf3D7_14_v3_3262275_3263685	near	1410	TSS/TTS	Pf3D7_14_v3	3263685
NEG_NEAR_Pf3D7_14_v3_3269493_3268955	near	538	TSS/TTS	Pf3D7_14_v3	3268955
NEG_NEAR_Pf3D7_14_v3_3269493_3268780	near	713	TSS/TTS	Pf3D7_14_v3	3268780
NEG_NEAR_Pf3D7_14_v3_3269493_3269979	near	486	TSS/TTS	Pf3D7_14_v3	3269979
NEG_NEAR_Pf3D7_14_v3_3269493_3270423	near	930	TSS/TTS	Pf3D7_14_v3	3270423
NEG_NEAR_Pf3D7_14_v3_3270780_3270321	near	459	TSS/TTS	Pf3D7_14_v3	3270321
NEG_NEAR_Pf3D7_14_v3_3270780_3271299	near	519	TSS/TTS	Pf3D7_14_v3	3271299
NEG_NEAR_Pf3D7_14_v3_3270780_3271762	near	982	TSS/TTS	Pf3D7_14_v3	3271762
NEG_FAR_Pf3D7_01_v3_186223	far	na	quiet_intergenic	Pf3D7_01_v3	186223
NEG_FAR_Pf3D7_01_v3_186423	far	na	quiet_intergenic	Pf3D7_01_v3	186423
NEG_FAR_Pf3D7_01_v3_186623	far	na	quiet_intergenic	Pf3D7_01_v3	186623
NEG_FAR_Pf3D7_01_v3_186823	far	na	quiet_intergenic	Pf3D7_01_v3	186823
NEG_FAR_Pf3D7_01_v3_187023	far	na	quiet_intergenic	Pf3D7_01_v3	187023
NEG_FAR_Pf3D7_01_v3_236403	far	na	quiet_intergenic	Pf3D7_01_v3	236403
NEG_FAR_Pf3D7_01_v3_236603	far	na	quiet_intergenic	Pf3D7_01_v3	236603
NEG_FAR_Pf3D7_01_v3_311258	far	na	quiet_intergenic	Pf3D7_01_v3	311258
NEG_FAR_Pf3D7_01_v3_311458	far	na	quiet_intergenic	Pf3D7_01_v3	311458
NEG_FAR_Pf3D7_01_v3_311658	far	na	quiet_intergenic	Pf3D7_01_v3	311658
NEG_FAR_Pf3D7_01_v3_311858	far	na	quiet_intergenic	Pf3D7_01_v3	311858
NEG_FAR_Pf3D7_01_v3_312058	far	na	quiet_intergenic	Pf3D7_01_v3	312058
NEG_FAR_Pf3D7_01_v3_312258	far	na	quiet_intergenic	Pf3D7_01_v3	312258
NEG_FAR_Pf3D7_01_v3_312458	far	na	quiet_intergenic	Pf3D7_01_v3	312458
NEG_FAR_Pf3D7_01_v3_457821	far	na	quiet_intergenic	Pf3D7_01_v3	457821
NEG_FAR_Pf3D7_01_v3_458021	far	na	quiet_intergenic	Pf3D7_01_v3	458021
NEG_FAR_Pf3D7_01_v3_458221	far	na	quiet_intergenic	Pf3D7_01_v3	458221
NEG_FAR_Pf3D7_01_v3_458421	far	na	quiet_intergenic	Pf3D7_01_v3	458421
NEG_FAR_Pf3D7_01_v3_458621	far	na	quiet_intergenic	Pf3D7_01_v3	458621
NEG_FAR_Pf3D7_01_v3_458821	far	na	quiet_intergenic	Pf3D7_01_v3	458821
NEG_FAR_Pf3D7_01_v3_459021	far	na	quiet_intergenic	Pf3D7_01_v3	459021
NEG_FAR_Pf3D7_01_v3_459221	far	na	quiet_intergenic	Pf3D7_01_v3	459221
NEG_FAR_Pf3D7_01_v3_459421	far	na	quiet_intergenic	Pf3D7_01_v3	459421
NEG_FAR_Pf3D7_01_v3_459621	far	na	quiet_intergenic	Pf3D7_01_v3	459621
NEG_FAR_Pf3D7_01_v3_459821	far	na	quiet_intergenic	Pf3D7_01_v3	459821
NEG_FAR_Pf3D7_01_v3_460021	far	na	quiet_intergenic	Pf3D7_01_v3	460021
NEG_FAR_Pf3D7_01_v3_460221	far	na	quiet_intergenic	Pf3D7_01_v3	460221
NEG_FAR_Pf3D7_01_v3_460421	far	na	quiet_intergenic	Pf3D7_01_v3	460421
NEG_FAR_Pf3D7_01_v3_460621	far	na	quiet_intergenic	Pf3D7_01_v3	460621
NEG_FAR_Pf3D7_01_v3_460821	far	na	quiet_intergenic	Pf3D7_01_v3	460821
NEG_FAR_Pf3D7_01_v3_461021	far	na	quiet_intergenic	Pf3D7_01_v3	461021
NEG_FAR_Pf3D7_01_v3_461221	far	na	quiet_intergenic	Pf3D7_01_v3	461221
NEG_FAR_Pf3D7_01_v3_461421	far	na	quiet_intergenic	Pf3D7_01_v3	461421
NEG_FAR_Pf3D7_01_v3_492128	far	na	quiet_intergenic	Pf3D7_01_v3	492128
NEG_FAR_Pf3D7_01_v3_492328	far	na	quiet_intergenic	Pf3D7_01_v3	492328
NEG_FAR_Pf3D7_01_v3_492528	far	na	quiet_intergenic	Pf3D7_01_v3	492528
NEG_FAR_Pf3D7_01_v3_492728	far	na	quiet_intergenic	Pf3D7_01_v3	492728
NEG_FAR_Pf3D7_01_v3_492928	far	na	quiet_intergenic	Pf3D7_01_v3	492928
NEG_FAR_Pf3D7_01_v3_493128	far	na	quiet_intergenic	Pf3D7_01_v3	493128
NEG_FAR_Pf3D7_01_v3_540026	far	na	quiet_intergenic	Pf3D7_01_v3	540026
NEG_FAR_Pf3D7_01_v3_540226	far	na	quiet_intergenic	Pf3D7_01_v3	540226
NEG_FAR_Pf3D7_01_v3_540426	far	na	quiet_intergenic	Pf3D7_01_v3	540426
NEG_FAR_Pf3D7_01_v3_566843	far	na	quiet_intergenic	Pf3D7_01_v3	566843
NEG_FAR_Pf3D7_01_v3_567043	far	na	quiet_intergenic	Pf3D7_01_v3	567043
NEG_FAR_Pf3D7_01_v3_567243	far	na	quiet_intergenic	Pf3D7_01_v3	567243
NEG_FAR_Pf3D7_01_v3_567443	far	na	quiet_intergenic	Pf3D7_01_v3	567443
NEG_FAR_Pf3D7_01_v3_574854	far	na	quiet_intergenic	Pf3D7_01_v3	574854
NEG_FAR_Pf3D7_01_v3_575054	far	na	quiet_intergenic	Pf3D7_01_v3	575054
NEG_FAR_Pf3D7_01_v3_575254	far	na	quiet_intergenic	Pf3D7_01_v3	575254
NEG_FAR_Pf3D7_01_v3_575454	far	na	quiet_intergenic	Pf3D7_01_v3	575454
NEG_FAR_Pf3D7_01_v3_575654	far	na	quiet_intergenic	Pf3D7_01_v3	575654
NEG_FAR_Pf3D7_02_v3_100839	far	na	quiet_intergenic	Pf3D7_02_v3	100839
NEG_FAR_Pf3D7_02_v3_101039	far	na	quiet_intergenic	Pf3D7_02_v3	101039
NEG_FAR_Pf3D7_02_v3_101239	far	na	quiet_intergenic	Pf3D7_02_v3	101239
NEG_FAR_Pf3D7_02_v3_447243	far	na	quiet_intergenic	Pf3D7_02_v3	447243
NEG_FAR_Pf3D7_02_v3_447443	far	na	quiet_intergenic	Pf3D7_02_v3	447443
NEG_FAR_Pf3D7_02_v3_447643	far	na	quiet_intergenic	Pf3D7_02_v3	447643
NEG_FAR_Pf3D7_02_v3_447843	far	na	quiet_intergenic	Pf3D7_02_v3	447843
NEG_FAR_Pf3D7_02_v3_448043	far	na	quiet_intergenic	Pf3D7_02_v3	448043
NEG_FAR_Pf3D7_02_v3_448243	far	na	quiet_intergenic	Pf3D7_02_v3	448243
NEG_FAR_Pf3D7_02_v3_448443	far	na	quiet_intergenic	Pf3D7_02_v3	448443
NEG_FAR_Pf3D7_02_v3_448643	far	na	quiet_intergenic	Pf3D7_02_v3	448643
NEG_FAR_Pf3D7_02_v3_448843	far	na	quiet_intergenic	Pf3D7_02_v3	448843
NEG_FAR_Pf3D7_02_v3_449043	far	na	quiet_intergenic	Pf3D7_02_v3	449043
NEG_FAR_Pf3D7_02_v3_449243	far	na	quiet_intergenic	Pf3D7_02_v3	449243
NEG_FAR_Pf3D7_02_v3_449443	far	na	quiet_intergenic	Pf3D7_02_v3	449443
NEG_FAR_Pf3D7_02_v3_449643	far	na	quiet_intergenic	Pf3D7_02_v3	449643
NEG_FAR_Pf3D7_02_v3_816655	far	na	quiet_intergenic	Pf3D7_02_v3	816655
NEG_FAR_Pf3D7_02_v3_816855	far	na	quiet_intergenic	Pf3D7_02_v3	816855
NEG_FAR_Pf3D7_02_v3_817055	far	na	quiet_intergenic	Pf3D7_02_v3	817055
NEG_FAR_Pf3D7_02_v3_817255	far	na	quiet_intergenic	Pf3D7_02_v3	817255
NEG_FAR_Pf3D7_02_v3_817455	far	na	quiet_intergenic	Pf3D7_02_v3	817455
NEG_FAR_Pf3D7_02_v3_817655	far	na	quiet_intergenic	Pf3D7_02_v3	817655
NEG_FAR_Pf3D7_02_v3_817855	far	na	quiet_intergenic	Pf3D7_02_v3	817855
NEG_FAR_Pf3D7_02_v3_818055	far	na	quiet_intergenic	Pf3D7_02_v3	818055
NEG_FAR_Pf3D7_02_v3_818255	far	na	quiet_intergenic	Pf3D7_02_v3	818255
NEG_FAR_Pf3D7_03_v3_73920	far	na	quiet_intergenic	Pf3D7_03_v3	73920
NEG_FAR_Pf3D7_03_v3_74120	far	na	quiet_intergenic	Pf3D7_03_v3	74120
NEG_FAR_Pf3D7_03_v3_74320	far	na	quiet_intergenic	Pf3D7_03_v3	74320
NEG_FAR_Pf3D7_03_v3_99908	far	na	quiet_intergenic	Pf3D7_03_v3	99908
NEG_FAR_Pf3D7_03_v3_100108	far	na	quiet_intergenic	Pf3D7_03_v3	100108
NEG_FAR_Pf3D7_03_v3_100308	far	na	quiet_intergenic	Pf3D7_03_v3	100308
NEG_FAR_Pf3D7_03_v3_100508	far	na	quiet_intergenic	Pf3D7_03_v3	100508
NEG_FAR_Pf3D7_03_v3_100708	far	na	quiet_intergenic	Pf3D7_03_v3	100708
NEG_FAR_Pf3D7_03_v3_100908	far	na	quiet_intergenic	Pf3D7_03_v3	100908
NEG_FAR_Pf3D7_03_v3_101108	far	na	quiet_intergenic	Pf3D7_03_v3	101108
NEG_FAR_Pf3D7_03_v3_101308	far	na	quiet_intergenic	Pf3D7_03_v3	101308
NEG_FAR_Pf3D7_03_v3_485454	far	na	quiet_intergenic	Pf3D7_03_v3	485454
NEG_FAR_Pf3D7_03_v3_485654	far	na	quiet_intergenic	Pf3D7_03_v3	485654
NEG_FAR_Pf3D7_03_v3_485854	far	na	quiet_intergenic	Pf3D7_03_v3	485854
NEG_FAR_Pf3D7_03_v3_486054	far	na	quiet_intergenic	Pf3D7_03_v3	486054
NEG_FAR_Pf3D7_03_v3_486254	far	na	quiet_intergenic	Pf3D7_03_v3	486254
NEG_FAR_Pf3D7_03_v3_486454	far	na	quiet_intergenic	Pf3D7_03_v3	486454
NEG_FAR_Pf3D7_03_v3_486654	far	na	quiet_intergenic	Pf3D7_03_v3	486654
NEG_FAR_Pf3D7_03_v3_594548	far	na	quiet_intergenic	Pf3D7_03_v3	594548
NEG_FAR_Pf3D7_03_v3_594748	far	na	quiet_intergenic	Pf3D7_03_v3	594748
NEG_FAR_Pf3D7_03_v3_594948	far	na	quiet_intergenic	Pf3D7_03_v3	594948
NEG_FAR_Pf3D7_03_v3_595148	far	na	quiet_intergenic	Pf3D7_03_v3	595148
NEG_FAR_Pf3D7_03_v3_595348	far	na	quiet_intergenic	Pf3D7_03_v3	595348
NEG_FAR_Pf3D7_03_v3_595548	far	na	quiet_intergenic	Pf3D7_03_v3	595548
NEG_FAR_Pf3D7_03_v3_595748	far	na	quiet_intergenic	Pf3D7_03_v3	595748
NEG_FAR_Pf3D7_03_v3_595948	far	na	quiet_intergenic	Pf3D7_03_v3	595948
NEG_FAR_Pf3D7_03_v3_596148	far	na	quiet_intergenic	Pf3D7_03_v3	596148
NEG_FAR_Pf3D7_03_v3_596348	far	na	quiet_intergenic	Pf3D7_03_v3	596348
NEG_FAR_Pf3D7_03_v3_596548	far	na	quiet_intergenic	Pf3D7_03_v3	596548
NEG_FAR_Pf3D7_03_v3_596748	far	na	quiet_intergenic	Pf3D7_03_v3	596748
NEG_FAR_Pf3D7_03_v3_596948	far	na	quiet_intergenic	Pf3D7_03_v3	596948
NEG_FAR_Pf3D7_03_v3_597148	far	na	quiet_intergenic	Pf3D7_03_v3	597148
NEG_FAR_Pf3D7_03_v3_597348	far	na	quiet_intergenic	Pf3D7_03_v3	597348
NEG_FAR_Pf3D7_03_v3_597548	far	na	quiet_intergenic	Pf3D7_03_v3	597548
NEG_FAR_Pf3D7_03_v3_597748	far	na	quiet_intergenic	Pf3D7_03_v3	597748
NEG_FAR_Pf3D7_03_v3_597948	far	na	quiet_intergenic	Pf3D7_03_v3	597948
NEG_FAR_Pf3D7_03_v3_598148	far	na	quiet_intergenic	Pf3D7_03_v3	598148
NEG_FAR_Pf3D7_03_v3_598348	far	na	quiet_intergenic	Pf3D7_03_v3	598348
NEG_FAR_Pf3D7_03_v3_598548	far	na	quiet_intergenic	Pf3D7_03_v3	598548
NEG_FAR_Pf3D7_03_v3_598748	far	na	quiet_intergenic	Pf3D7_03_v3	598748
NEG_FAR_Pf3D7_03_v3_598948	far	na	quiet_intergenic	Pf3D7_03_v3	598948
NEG_FAR_Pf3D7_03_v3_599148	far	na	quiet_intergenic	Pf3D7_03_v3	599148
NEG_FAR_Pf3D7_03_v3_599348	far	na	quiet_intergenic	Pf3D7_03_v3	599348
NEG_FAR_Pf3D7_03_v3_599548	far	na	quiet_intergenic	Pf3D7_03_v3	599548
NEG_FAR_Pf3D7_03_v3_599748	far	na	quiet_intergenic	Pf3D7_03_v3	599748
NEG_FAR_Pf3D7_03_v3_599948	far	na	quiet_intergenic	Pf3D7_03_v3	599948
NEG_FAR_Pf3D7_03_v3_600148	far	na	quiet_intergenic	Pf3D7_03_v3	600148
NEG_FAR_Pf3D7_03_v3_600348	far	na	quiet_intergenic	Pf3D7_03_v3	600348
NEG_FAR_Pf3D7_03_v3_600548	far	na	quiet_intergenic	Pf3D7_03_v3	600548
NEG_FAR_Pf3D7_03_v3_600748	far	na	quiet_intergenic	Pf3D7_03_v3	600748
NEG_FAR_Pf3D7_03_v3_600948	far	na	quiet_intergenic	Pf3D7_03_v3	600948
NEG_FAR_Pf3D7_03_v3_601148	far	na	quiet_intergenic	Pf3D7_03_v3	601148
NEG_FAR_Pf3D7_03_v3_601348	far	na	quiet_intergenic	Pf3D7_03_v3	601348
NEG_FAR_Pf3D7_03_v3_601548	far	na	quiet_intergenic	Pf3D7_03_v3	601548
NEG_FAR_Pf3D7_03_v3_601748	far	na	quiet_intergenic	Pf3D7_03_v3	601748
NEG_FAR_Pf3D7_03_v3_601948	far	na	quiet_intergenic	Pf3D7_03_v3	601948
NEG_FAR_Pf3D7_03_v3_602148	far	na	quiet_intergenic	Pf3D7_03_v3	602148
NEG_FAR_Pf3D7_03_v3_602348	far	na	quiet_intergenic	Pf3D7_03_v3	602348
NEG_FAR_Pf3D7_03_v3_602548	far	na	quiet_intergenic	Pf3D7_03_v3	602548
NEG_FAR_Pf3D7_03_v3_696816	far	na	quiet_intergenic	Pf3D7_03_v3	696816
NEG_FAR_Pf3D7_03_v3_697016	far	na	quiet_intergenic	Pf3D7_03_v3	697016
NEG_FAR_Pf3D7_03_v3_697216	far	na	quiet_intergenic	Pf3D7_03_v3	697216
NEG_FAR_Pf3D7_03_v3_697416	far	na	quiet_intergenic	Pf3D7_03_v3	697416
NEG_FAR_Pf3D7_03_v3_995626	far	na	quiet_intergenic	Pf3D7_03_v3	995626
NEG_FAR_Pf3D7_03_v3_995826	far	na	quiet_intergenic	Pf3D7_03_v3	995826
NEG_FAR_Pf3D7_03_v3_996026	far	na	quiet_intergenic	Pf3D7_03_v3	996026
NEG_FAR_Pf3D7_04_v3_97923	far	na	quiet_intergenic	Pf3D7_04_v3	97923
NEG_FAR_Pf3D7_04_v3_98123	far	na	quiet_intergenic	Pf3D7_04_v3	98123
NEG_FAR_Pf3D7_04_v3_98323	far	na	quiet_intergenic	Pf3D7_04_v3	98323
NEG_FAR_Pf3D7_04_v3_98523	far	na	quiet_intergenic	Pf3D7_04_v3	98523
NEG_FAR_Pf3D7_04_v3_118059	far	na	quiet_intergenic	Pf3D7_04_v3	118059
NEG_FAR_Pf3D7_04_v3_118259	far	na	quiet_intergenic	Pf3D7_04_v3	118259
NEG_FAR_Pf3D7_04_v3_118459	far	na	quiet_intergenic	Pf3D7_04_v3	118459
NEG_FAR_Pf3D7_04_v3_118659	far	na	quiet_intergenic	Pf3D7_04_v3	118659
NEG_FAR_Pf3D7_04_v3_118859	far	na	quiet_intergenic	Pf3D7_04_v3	118859
NEG_FAR_Pf3D7_04_v3_119059	far	na	quiet_intergenic	Pf3D7_04_v3	119059
NEG_FAR_Pf3D7_04_v3_119259	far	na	quiet_intergenic	Pf3D7_04_v3	119259
NEG_FAR_Pf3D7_04_v3_119459	far	na	quiet_intergenic	Pf3D7_04_v3	119459
NEG_FAR_Pf3D7_04_v3_119659	far	na	quiet_intergenic	Pf3D7_04_v3	119659
NEG_FAR_Pf3D7_04_v3_119859	far	na	quiet_intergenic	Pf3D7_04_v3	119859
NEG_FAR_Pf3D7_04_v3_120059	far	na	quiet_intergenic	Pf3D7_04_v3	120059
NEG_FAR_Pf3D7_04_v3_120259	far	na	quiet_intergenic	Pf3D7_04_v3	120259
NEG_FAR_Pf3D7_04_v3_120459	far	na	quiet_intergenic	Pf3D7_04_v3	120459
NEG_FAR_Pf3D7_04_v3_120659	far	na	quiet_intergenic	Pf3D7_04_v3	120659
NEG_FAR_Pf3D7_04_v3_120859	far	na	quiet_intergenic	Pf3D7_04_v3	120859
NEG_FAR_Pf3D7_04_v3_121059	far	na	quiet_intergenic	Pf3D7_04_v3	121059
NEG_FAR_Pf3D7_04_v3_121259	far	na	quiet_intergenic	Pf3D7_04_v3	121259
NEG_FAR_Pf3D7_04_v3_121459	far	na	quiet_intergenic	Pf3D7_04_v3	121459
NEG_FAR_Pf3D7_04_v3_153187	far	na	quiet_intergenic	Pf3D7_04_v3	153187
NEG_FAR_Pf3D7_04_v3_153387	far	na	quiet_intergenic	Pf3D7_04_v3	153387
NEG_FAR_Pf3D7_04_v3_153587	far	na	quiet_intergenic	Pf3D7_04_v3	153587
NEG_FAR_Pf3D7_04_v3_153787	far	na	quiet_intergenic	Pf3D7_04_v3	153787
NEG_FAR_Pf3D7_04_v3_203209	far	na	quiet_intergenic	Pf3D7_04_v3	203209
NEG_FAR_Pf3D7_04_v3_203409	far	na	quiet_intergenic	Pf3D7_04_v3	203409
NEG_FAR_Pf3D7_04_v3_203609	far	na	quiet_intergenic	Pf3D7_04_v3	203609
NEG_FAR_Pf3D7_04_v3_203809	far	na	quiet_intergenic	Pf3D7_04_v3	203809
NEG_FAR_Pf3D7_04_v3_204009	far	na	quiet_intergenic	Pf3D7_04_v3	204009
NEG_FAR_Pf3D7_04_v3_204209	far	na	quiet_intergenic	Pf3D7_04_v3	204209
NEG_FAR_Pf3D7_04_v3_215855	far	na	quiet_intergenic	Pf3D7_04_v3	215855
NEG_FAR_Pf3D7_04_v3_216055	far	na	quiet_intergenic	Pf3D7_04_v3	216055
NEG_FAR_Pf3D7_04_v3_216255	far	na	quiet_intergenic	Pf3D7_04_v3	216255
NEG_FAR_Pf3D7_04_v3_216455	far	na	quiet_intergenic	Pf3D7_04_v3	216455
NEG_FAR_Pf3D7_04_v3_216655	far	na	quiet_intergenic	Pf3D7_04_v3	216655
NEG_FAR_Pf3D7_04_v3_216855	far	na	quiet_intergenic	Pf3D7_04_v3	216855
NEG_FAR_Pf3D7_04_v3_217055	far	na	quiet_intergenic	Pf3D7_04_v3	217055
NEG_FAR_Pf3D7_04_v3_244348	far	na	quiet_intergenic	Pf3D7_04_v3	244348
NEG_FAR_Pf3D7_04_v3_244548	far	na	quiet_intergenic	Pf3D7_04_v3	244548
NEG_FAR_Pf3D7_04_v3_244748	far	na	quiet_intergenic	Pf3D7_04_v3	244748
NEG_FAR_Pf3D7_04_v3_244948	far	na	quiet_intergenic	Pf3D7_04_v3	244948
NEG_FAR_Pf3D7_04_v3_245148	far	na	quiet_intergenic	Pf3D7_04_v3	245148
NEG_FAR_Pf3D7_04_v3_245348	far	na	quiet_intergenic	Pf3D7_04_v3	245348
NEG_FAR_Pf3D7_04_v3_245548	far	na	quiet_intergenic	Pf3D7_04_v3	245548
NEG_FAR_Pf3D7_04_v3_495376	far	na	quiet_intergenic	Pf3D7_04_v3	495376
NEG_FAR_Pf3D7_04_v3_495576	far	na	quiet_intergenic	Pf3D7_04_v3	495576
NEG_FAR_Pf3D7_04_v3_495776	far	na	quiet_intergenic	Pf3D7_04_v3	495776
NEG_FAR_Pf3D7_04_v3_495976	far	na	quiet_intergenic	Pf3D7_04_v3	495976
NEG_FAR_Pf3D7_04_v3_496176	far	na	quiet_intergenic	Pf3D7_04_v3	496176
NEG_FAR_Pf3D7_04_v3_496376	far	na	quiet_intergenic	Pf3D7_04_v3	496376
NEG_FAR_Pf3D7_04_v3_496576	far	na	quiet_intergenic	Pf3D7_04_v3	496576
NEG_FAR_Pf3D7_04_v3_496776	far	na	quiet_intergenic	Pf3D7_04_v3	496776
NEG_FAR_Pf3D7_04_v3_496976	far	na	quiet_intergenic	Pf3D7_04_v3	496976
NEG_FAR_Pf3D7_04_v3_606457	far	na	quiet_intergenic	Pf3D7_04_v3	606457
NEG_FAR_Pf3D7_04_v3_606657	far	na	quiet_intergenic	Pf3D7_04_v3	606657
NEG_FAR_Pf3D7_04_v3_606857	far	na	quiet_intergenic	Pf3D7_04_v3	606857
NEG_FAR_Pf3D7_04_v3_607057	far	na	quiet_intergenic	Pf3D7_04_v3	607057
NEG_FAR_Pf3D7_04_v3_642492	far	na	quiet_intergenic	Pf3D7_04_v3	642492
NEG_FAR_Pf3D7_04_v3_642692	far	na	quiet_intergenic	Pf3D7_04_v3	642692
NEG_FAR_Pf3D7_04_v3_642892	far	na	quiet_intergenic	Pf3D7_04_v3	642892
NEG_FAR_Pf3D7_04_v3_643092	far	na	quiet_intergenic	Pf3D7_04_v3	643092
NEG_FAR_Pf3D7_04_v3_643292	far	na	quiet_intergenic	Pf3D7_04_v3	643292
NEG_FAR_Pf3D7_04_v3_643492	far	na	quiet_intergenic	Pf3D7_04_v3	643492
NEG_FAR_Pf3D7_04_v3_643692	far	na	quiet_intergenic	Pf3D7_04_v3	643692
NEG_FAR_Pf3D7_04_v3_643892	far	na	quiet_intergenic	Pf3D7_04_v3	643892
NEG_FAR_Pf3D7_04_v3_644092	far	na	quiet_intergenic	Pf3D7_04_v3	644092
NEG_FAR_Pf3D7_04_v3_644292	far	na	quiet_intergenic	Pf3D7_04_v3	644292
NEG_FAR_Pf3D7_04_v3_644492	far	na	quiet_intergenic	Pf3D7_04_v3	644492
NEG_FAR_Pf3D7_04_v3_644692	far	na	quiet_intergenic	Pf3D7_04_v3	644692
NEG_FAR_Pf3D7_04_v3_644892	far	na	quiet_intergenic	Pf3D7_04_v3	644892
NEG_FAR_Pf3D7_04_v3_645092	far	na	quiet_intergenic	Pf3D7_04_v3	645092
NEG_FAR_Pf3D7_04_v3_645292	far	na	quiet_intergenic	Pf3D7_04_v3	645292
NEG_FAR_Pf3D7_04_v3_824341	far	na	quiet_intergenic	Pf3D7_04_v3	824341
NEG_FAR_Pf3D7_04_v3_824541	far	na	quiet_intergenic	Pf3D7_04_v3	824541
