chr	start	end	strand	gene_id	dist_to_v48_tss	dist_to_v68_tss	dist_to_v48_tts	dist_to_v68_tts	v48_tss	v48_tts	v68_tss	v68_tts	pred_tss	pred_tts
Pf3D7_14_v3	993331.0	994301.0	+	PF3D7_1425500	321.0	970.0	1.0	-360.0	993652	994300	994301.0	994661.0	993331	994301
Pf3D7_14_v3	994860.0	1000542.0	-	PF3D7_1425600	-36.0	477.0	5381.0	35.0	1000506	995161	1001019.0	1000507.0	1000542	994860
Pf3D7_14_v3	1006607.0	1008470.0	+	PF3D7_1425700	36.0	1463.0	401.0	-20.0	1006643	1008069	1008070.0	1008490.0	1006607	1008470
Pf3D7_14_v3	1008870.0	1012311.0	+	PF3D7_1425800	140.0	3041.0	401.0	-340.0	1009010	1011910	1011911.0	1012651.0	1008870	1012311
Pf3D7_14_v3	1012295.0	1014632.0	-	PF3D7_1425900	-367.0	-320.0	1936.0	366.0	1014265	1012696	1014312.0	1014266.0	1014632	1012295
Pf3D7_14_v3	1015732.0	1016944.0	-	PF3D7_1426000	-326.0	255.0	811.0	325.0	1016618	1016133	1017199.0	1016619.0	1016944	1015732
Pf3D7_14_v3	1018444.0	1019651.0	-	PF3D7_1426100	-391.0	913.0	906.0	390.0	1019260	1018745	1020564.0	1019261.0	1019651	1018444
Pf3D7_14_v3	1021251.0	1023347.0	-	PF3D7_1426200	-490.0	-182.0	1695.0	489.0	1022857	1021652	1023165.0	1022858.0	1023347	1021251
Pf3D7_14_v3	1023547.0	1026061.0	-	PF3D7_1426300	-296.0	-2114.0	2113.0	2859.0	1025765	1023948	1023947.0	1023202.0	1026061	1023547
Pf3D7_14_v3	1026261.0	1027165.0	-	PF3D7_1426400	-21.0	50.0	903.0	20.0	1027144	1026262	1027215.0	1027145.0	1027165	1026261
Pf3D7_14_v3	1027565.0	1029964.0	-	PF3D7_1426500	-16.0	61.0	1998.0	15.0	1029948	1027966	1030025.0	1029949.0	1029964	1027565
Pf3D7_14_v3	1030864.0	1035436.0	-	PF3D7_1426600	-76.0	60.0	4371.0	75.0	1035360	1031065	1035496.0	1035361.0	1035436	1030864
Pf3D7_14_v3	1035736.0	1039756.0	-	PF3D7_1426700	-173.0	2460.0	3619.0	172.0	1039583	1036137	1042216.0	1039584.0	1039756	1035736
Pf3D7_14_v3	1042684.0	1049891.0	+	PF3D7_1426800	373.0	6907.0	301.0	-38.0	1043057	1049590	1049591.0	1049929.0	1042684	1049891
Pf3D7_14_v3	1049749.0	1050584.0	-	PF3D7_1426900	-268.0	123.0	534.0	267.0	1050316	1050050	1050707.0	1050317.0	1050584	1049749
Pf3D7_14_v3	1050917.0	1054595.0	+	PF3D7_1427000	168.0	3678.0	1.0	-904.0	1051085	1054594	1054595.0	1055499.0	1050917	1054595
Pf3D7_14_v3	1056161.0	1060425.0	+	PF3D7_1427100	1.0	3964.0	301.0	-226.0	1056162	1060124	1060125.0	1060651.0	1056161	1060425
Pf3D7_14_v3	1061425.0	1062980.0	+	PF3D7_1427200	380.0	968.0	201.0	-319.0	1061805	1062779	1062393.0	1063299.0	1061425	1062980
Pf3D7_14_v3	1064141.0	1069387.0	+	PF3D7_1427300	1.0	5189.0	1.0	1.0	1064142	1069386	1069330.0	1069386.0	1064141	1069387
Pf3D7_14_v3	1077056.0	1080072.0	-	PF3D7_1427400	-351.0	106.0	2715.0	350.0	1079721	1077357	1080178.0	1079722.0	1080072	1077056
Pf3D7_14_v3	1081322.0	1084509.0	+	PF3D7_1427500	451.0	2887.0	301.0	-122.0	1081773	1084208	1084209.0	1084631.0	1081322	1084509
Pf3D7_14_v3	1085209.0	1087240.0	+	PF3D7_1427600	394.0	1831.0	201.0	-242.0	1085603	1087039	1087040.0	1087482.0	1085209	1087240
Pf3D7_14_v3	1087040.0	1087961.0	-	PF3D7_1427700	-334.0	-156.0	525.0	333.0	1087627	1087436	1087805.0	1087628.0	1087961	1087040
Pf3D7_14_v3	1088061.0	1089535.0	-	PF3D7_1427800	-433.0	215.0	1173.0	432.0	1089102	1088362	1089750.0	1089103.0	1089535	1088061
Pf3D7_14_v3	1092603.0	1094082.0	+	PF3D7_1427900	333.0	1179.0	301.0	-204.0	1092936	1093781	1093782.0	1094286.0	1092603	1094082
Pf3D7_14_v3	1095482.0	1097832.0	+	PF3D7_1428000	204.0	2250.0	101.0	-48.0	1095686	1097731	1097732.0	1097880.0	1095482	1097832
Pf3D7_14_v3	1097837.0	1100357.0	-	PF3D7_1428100	-406.0	34.0	2319.0	405.0	1099951	1098038	1100391.0	1099952.0	1100357	1097837
Pf3D7_14_v3	1101957.0	1104788.0	+	PF3D7_1428200	1.0	2431.0	401.0	-178.0	1101958	1104387	1104388.0	1104966.0	1101957	1104788
Pf3D7_14_v3	1104999.0	1106515.0	-	PF3D7_1428300	-1.0	989.0	1315.0	0	1106514	1105200	1107504.0	1106515.0	1106515	1104999
Pf3D7_14_v3	1107989.0	1115490.0	-	PF3D7_1428400	-20.0	678.0	7400.0	19.0	1115470	1108090	1116168.0	1115471.0	1115490	1107989
Pf3D7_14_v3	1118171.0	1126593.0	+	PF3D7_1428500	420.0	8122.0	301.0	154.0	1118591	1126292	1126293.0	1126439.0	1118171	1126593
Pf3D7_14_v3	1126593.0	1129032.0	+	PF3D7_1428600	449.0	2439.0	1.0	-69.0	1127042	1129031	1129032.0	1129101.0	1126593	1129032
Pf3D7_14_v3	1129032.0	1131066.0	-	PF3D7_1428700	-295.0	1161.0	1596.0	294.0	1130771	1129470	1132227.0	1130772.0	1131066	1129032
Pf3D7_14_v3	1132872.0	1134601.0	+	PF3D7_1428800	195.0	1529.0	201.0	39.0	1133067	1134400	1134401.0	1134562.0	1132872	1134601
Pf3D7_14_v3	1134401.0	1139678.0	-	PF3D7_1428900	-487.0	1.0	4824.0	486.0	1139191	1134854	1139679.0	1139192.0	1139678	1134401
Pf3D7_14_v3	1140278.0	1141453.0	-	PF3D7_1429000	-161.0	-161.0	874.0	874.0	1141292	1140579	1141292.0	1140579.0	1141453	1140278
Pf3D7_14_v3	1141693.0	1144092.0	+	PF3D7_1429100	461.0	2099.0	301.0	-409.0	1142154	1143791	1143792.0	1144501.0	1141693	1144092
Pf3D7_14_v3	1144117.0	1148274.0	-	PF3D7_1429200	-196.0	646.0	3756.0	195.0	1148078	1144518	1148920.0	1148079.0	1148274	1144117
Pf3D7_14_v3	1150374.0	1153554.0	-	PF3D7_1429300	-167.0	293.0	3079.0	166.0	1153387	1150475	1153847.0	1153388.0	1153554	1150374
Pf3D7_14_v3	1155354.0	1164095.0	+	PF3D7_1429400	1.0	8341.0	401.0	306.0	1155355	1163694	1163695.0	1163789.0	1155354	1164095
Pf3D7_14_v3	1164195.0	1166767.0	+	PF3D7_1429500	137.0	2372.0	201.0	-24.0	1164332	1166566	1166567.0	1166791.0	1164195	1166767
Pf3D7_14_v3	1166967.0	1168004.0	+	PF3D7_1429600	177.0	837.0	201.0	-71.0	1167144	1167803	1167804.0	1168075.0	1166967	1168004
Pf3D7_14_v3	1167935.0	1169628.0	-	PF3D7_1429700	-292.0	71.0	1392.0	291.0	1169336	1168236	1169699.0	1169337.0	1169628	1167935
Pf3D7_14_v3	1170737.0	1175594.0	+	PF3D7_1429800	92.0	4557.0	301.0	-94.0	1170829	1175293	1175294.0	1175688.0	1170737	1175594
Pf3D7_14_v3	1176294.0	1181493.0	+	PF3D7_1429900	476.0	4799.0	401.0	-235.0	1176770	1181092	1181093.0	1181728.0	1176294	1181493
Pf3D7_14_v3	1181363.0	1183409.0	-	PF3D7_1430000	-427.0	-19.0	1745.0	426.0	1182982	1181664	1183390.0	1182983.0	1183409	1181363
Pf3D7_14_v3	1184583.0	1187343.0	+	PF3D7_1430100	327.0	2460.0	301.0	-7.0	1184910	1187042	1187043.0	1187350.0	1184583	1187343
Pf3D7_14_v3	1188043.0	1191667.0	+	PF3D7_1430200	306.0	3424.0	201.0	-97.0	1188349	1191466	1191467.0	1191764.0	1188043	1191667
Pf3D7_14_v3	1191645.0	1200247.0	-	PF3D7_1430300	-328.0	-245.0	8301.0	327.0	1199919	1191946	1200002.0	1199920.0	1200247	1191645
Pf3D7_14_v3	1201520.0	1204740.0	+	PF3D7_1430400	228.0	2820.0	401.0	282.0	1201748	1204339	1204340.0	1204458.0	1201520	1204740
Pf3D7_14_v3	1205087.0	1206617.0	+	PF3D7_1430500	1.0	1.0	201.0	201.0	1205088	1206416	1205088.0	1206416.0	1205087	1206617
Pf3D7_14_v3	1207397.0	1210129.0	+	PF3D7_1430600	1.0	-4.0	101.0	2732.0	1207398	1210028	1207393.0	1207397.0	1207397	1210129
Pf3D7_14_v3	1210929.0	1213077.0	+	PF3D7_1430700	83.0	1848.0	301.0	-222.0	1211012	1212776	1212777.0	1213299.0	1210929	1213077
Pf3D7_14_v3	1214677.0	1216033.0	+	PF3D7_1430800	258.0	1056.0	301.0	255.0	1214935	1215732	1215733.0	1215778.0	1214677	1216033
Pf3D7_14_v3	1216252.0	1217404.0	-	PF3D7_1430900	-233.0	-88.0	751.0	232.0	1217171	1216653	1217316.0	1217172.0	1217404	1216252
Pf3D7_14_v3	1217704.0	1219474.0	-	PF3D7_1431000	-475.0	71.0	1369.0	474.0	1218999	1218105	1219545.0	1219000.0	1219474	1217704
Pf3D7_14_v3	1221774.0	1223219.0	+	PF3D7_1431100	1.0	1045.0	401.0	-248.0	1221775	1222818	1222819.0	1223467.0	1221774	1223219
Pf3D7_14_v3	1223939.0	1228435.0	-	PF3D7_1431200	-418.0	636.0	4095.0	417.0	1228017	1224340	1229071.0	1228018.0	1228435	1223939
Pf3D7_14_v3	1230618.0	1233976.0	+	PF3D7_1431300	418.0	3224.0	135.0	-510.0	1231036	1233841	1233842.0	1234486.0	1230618	1233976
Pf3D7_14_v3	1233876.0	1237126.0	-	PF3D7_1431400	-1.0	488.0	3149.0	0	1237125	1233977	1237614.0	1237126.0	1237126	1233876
Pf3D7_14_v3	1238450.0	1241617.0	-	PF3D7_1431500	-22.0	928.0	2766.0	21.0	1241595	1238851	1242545.0	1241596.0	1241617	1238450
Pf3D7_14_v3	1243896.0	1245807.0	+	PF3D7_1431600	122.0	1511.0	401.0	-98.0	1244018	1245406	1245407.0	1245905.0	1243896	1245807
Pf3D7_14_v3	1246707.0	1248351.0	+	PF3D7_1431700	323.0	1244.0	401.0	-56.0	1247030	1247950	1247951.0	1248407.0	1246707	1248351
Pf3D7_14_v3	1248851.0	1252168.0	+	PF3D7_1431800	477.0	3317.0	1.0	-379.0	1249328	1252167	1252168.0	1252547.0	1248851	1252168
Pf3D7_14_v3	1253068.0	1257279.0	+	PF3D7_1431900	472.0	3811.0	401.0	-5.0	1253540	1256878	1256879.0	1257284.0	1253068	1257279
Pf3D7_14_v3	1257242.0	1259407.0	-	PF3D7_1432000	-436.0	-294.0	1764.0	435.0	1258971	1257643	1259113.0	1258972.0	1259407	1257242
Pf3D7_14_v3	1260472.0	1263127.0	+	PF3D7_1432100	436.0	2355.0	301.0	76.0	1260908	1262826	1262827.0	1263051.0	1260472	1263127
Pf3D7_14_v3	1263825.0	1269367.0	+	PF3D7_1432200	1.0	-304.0	356.0	5542.0	1263826	1269011	1263521.0	1263825.0	1263825	1269367
Pf3D7_14_v3	1269367.0	1274998.0	-	PF3D7_1432300	-331.0	-305.0	5630.0	330.0	1274667	1269368	1274693.0	1274668.0	1274998	1269367
Pf3D7_14_v3	1275598.0	1282869.0	-	PF3D7_1432400	-224.0	36.0	6970.0	223.0	1282645	1275899	1282905.0	1282646.0	1282869	1275598
Pf3D7_14_v3	1283346.0	1285364.0	+	PF3D7_1432500	224.0	1718.0	301.0	-19.0	1283570	1285063	1285064.0	1285383.0	1283346	1285364
Pf3D7_14_v3	1285366.0	1289467.0	-	PF3D7_1432600	-213.0	-204.0	3800.0	212.0	1289254	1285667	1289263.0	1289255.0	1289467	1285366
Pf3D7_14_v3	1290167.0	1291684.0	-	PF3D7_1432700	-225.0	12.0	1216.0	224.0	1291459	1290468	1291696.0	1291460.0	1291684	1290167
Pf3D7_14_v3	1292484.0	1295472.0	-	PF3D7_1432800	-386.0	135.0	2587.0	385.0	1295086	1292885	1295607.0	1295087.0	1295472	1292484
Pf3D7_14_v3	1295872.0	1297538.0	-	PF3D7_1432900	-327.0	576.0	1365.0	326.0	1297211	1296173	1298114.0	1297212.0	1297538	1295872
Pf3D7_14_v3	1298238.0	1299093.0	-	PF3D7_1433000	-116.0	171.0	454.0	115.0	1298977	1298639	1299264.0	1298978.0	1299093	1298238
Pf3D7_14_v3	1299678.0	1303927.0	+	PF3D7_1433100	216.0	4049.0	201.0	200.0	1299894	1303726	1303727.0	1303727.0	1299678	1303927
Pf3D7_14_v3	1303827.0	1308240.0	-	PF3D7_1433200	-409.0	-81.0	4212.0	408.0	1307831	1304028	1308159.0	1307832.0	1308240	1303827
Pf3D7_14_v3	1309732.0	1312035.0	+	PF3D7_1433300	309.0	2103.0	201.0	-165.0	1310041	1311834	1311835.0	1312200.0	1309732	1312035
Pf3D7_14_v3	1311903.0	1329962.0	-	PF3D7_1433400	-385.0	475.0	17658.0	384.0	1329577	1312304	1330437.0	1329578.0	1329962	1311903
Pf3D7_14_v3	1332162.0	1337688.0	-	PF3D7_1433500	-387.0	1673.0	5325.0	386.0	1337301	1332363	1339361.0	1337302.0	1337688	1332162
Pf3D7_14_v3	1341302.0	1342390.0	+	PF3D7_1433600	387.0	988.0	101.0	-149.0	1341689	1342289	1342290.0	1342539.0	1341302	1342390
Pf3D7_14_v3	1342383.0	1349312.0	-	PF3D7_1433700	-318.0	288.0	6828.0	317.0	1348994	1342484	1349600.0	1348995.0	1349312	1342383
Pf3D7_14_v3	1350112.0	1358801.0	-	PF3D7_1433800	-422.0	310.0	8488.0	421.0	1358379	1350313	1359111.0	1358380.0	1358801	1350112
Pf3D7_14_v3	1359680.0	1364559.0	+	PF3D7_1433900	322.0	4879.0	1.0	-1571.0	1360002	1364558	1364559.0	1366130.0	1359680	1364559
Pf3D7_14_v3	1364559.0	1366278.0	-	PF3D7_1434000	-165.0	86.0	1529.0	164.0	1366113	1364749	1366364.0	1366114.0	1366278	1364559
Pf3D7_14_v3	1366614.0	1368403.0	+	PF3D7_1434100	365.0	1589.0	201.0	-231.0	1366979	1368202	1368203.0	1368634.0	1366614	1368403
Pf3D7_14_v3	1368414.0	1370202.0	-	PF3D7_1434200	-406.0	1681.0	1387.0	405.0	1369796	1368815	1371883.0	1369797.0	1370202	1368414
Pf3D7_14_v3	1372497.0	1374798.0	+	PF3D7_1434300	406.0	2101.0	201.0	-480.0	1372903	1374597	1374598.0	1375278.0	1372497	1374798
Pf3D7_14_v3	1375323.0	1377247.0	-	PF3D7_1434400	-417.0	389.0	1623.0	416.0	1376830	1375624	1377636.0	1376831.0	1377247	1375323
Pf3D7_14_v3	1378347.0	1403011.0	-	PF3D7_1434500	-346.0	541.0	24663.0	345.0	1402665	1378348	1403552.0	1402666.0	1403011	1378347
Pf3D7_14_v3	1403966.0	1406599.0	+	PF3D7_1434600	346.0	2233.0	401.0	-610.0	1404312	1406198	1406199.0	1407209.0	1403966	1406599
Pf3D7_14_v3	1406857.0	1408238.0	-	PF3D7_1434700	-492.0	467.0	980.0	491.0	1407746	1407258	1408705.0	1407747.0	1408238	1406857
Pf3D7_14_v3	1409647.0	1411298.0	+	PF3D7_1434800	492.0	1251.0	401.0	-102.0	1410139	1410897	1410898.0	1411400.0	1409647	1411298
Pf3D7_14_v3	1411698.0	1413197.0	+	PF3D7_1434900	39.0	1321.0	101.0	101.0	1411737	1413096	1413019.0	1413096.0	1411698	1413197
Pf3D7_14_v3	1413597.0	1415716.0	+	PF3D7_1435000	426.0	1719.0	401.0	-13.0	1414023	1415315	1415316.0	1415729.0	1413597	1415716
Pf3D7_14_v3	1415540.0	1417182.0	-	PF3D7_1435100	-162.0	104.0	1241.0	161.0	1417020	1415941	1417286.0	1417021.0	1417182	1415540
Pf3D7_14_v3	1419121.0	1421335.0	+	PF3D7_1435200	262.0	1814.0	401.0	-156.0	1419383	1420934	1420935.0	1421491.0	1419121	1421335
Pf3D7_14_v3	1421600.0	1431537.0	-	PF3D7_1435300	-316.0	383.0	9636.0	315.0	1431221	1421901	1431920.0	1431222.0	1431537	1421600
Pf3D7_14_v3	1433337.0	1434679.0	-	PF3D7_1435400	-369.0	306.0	941.0	368.0	1434310	1433738	1434985.0	1434311.0	1434679	1433337
Pf3D7_14_v3	1436279.0	1437345.0	+	PF3D7_1435500	1.0	766.0	301.0	-1.0	1436280	1437044	1437045.0	1437346.0	1436279	1437345
Pf3D7_14_v3	1437210.0	1442984.0	-	PF3D7_1435600	-107.0	700.0	5473.0	106.0	1442877	1437511	1443684.0	1442878.0	1442984	1437210
Pf3D7_14_v3	1444684.0	1449503.0	-	PF3D7_1435700	-12.0	1422.0	4418.0	11.0	1449491	1445085	1450925.0	1449492.0	1449503	1444684
Pf3D7_14_v3	1452292.0	1454219.0	+	PF3D7_1435800	312.0	1827.0	101.0	14.0	1452604	1454118	1454119.0	1454205.0	1452292	1454219
Pf3D7_14_v3	1454254.0	1455497.0	-	PF3D7_1435900	-1.0	154.0	942.0	0	1455496	1454555	1455651.0	1455497.0	1455497	1454254
Pf3D7_14_v3	1458130.0	1460271.0	+	PF3D7_1436000	1.0	1741.0	401.0	-232.0	1458131	1459870	1459871.0	1460503.0	1458130	1460271
Pf3D7_14_v3	1460971.0	1467628.0	+	PF3D7_1436100	417.0	6620.0	38.0	-670.0	1461388	1467590	1467591.0	1468298.0	1460971	1467628
Pf3D7_14_v3	1467628.0	1474439.0	-	PF3D7_1436200	-1.0	496.0	6810.0	0	1474438	1467629	1474935.0	1474439.0	1474439	1467628
Pf3D7_14_v3	1479739.0	1483159.0	+	PF3D7_1436300	38.0	3020.0	401.0	-728.0	1479777	1482758	1482759.0	1483887.0	1479739	1483159
Pf3D7_14_v3	1483959.0	1488430.0	+	PF3D7_1436400	207.0	4171.0	301.0	-66.0	1484166	1488129	1488130.0	1488496.0	1483959	1488430
Pf3D7_14_v3	1488230.0	1490302.0	+	PF3D7_1436500	476.0	1772.0	301.0	24.0	1488706	1490001	1490002.0	1490278.0	1488230	1490302
Pf3D7_14_v3	1490353.0	1494215.0	-	PF3D7_1436600	-1.0	238.0	3561.0	0	1494214	1490654	1494453.0	1494215.0	1494215	1490353
Pf3D7_14_v3	1495698.0	1498534.0	-	PF3D7_1436700	-1.0	-2736.0	2735.0	3662.0	1498533	1495799	1495798.0	1494872.0	1498534	1495698
Pf3D7_14_v3	1498534.0	1499827.0	-	PF3D7_1436800	-335.0	75.0	1069.0	334.0	1499492	1498758	1499902.0	1499493.0	1499827	1498534
Pf3D7_14_v3	1500127.0	1501347.0	-	PF3D7_1436900	-382.0	392.0	1219.0	381.0	1500965	1500128	1501739.0	1500966.0	1501347	1500127
Pf3D7_14_v3	1502266.0	1504962.0	+	PF3D7_1437000	382.0	2596.0	101.0	-497.0	1502648	1504861	1504862.0	1505459.0	1502266	1504962
Pf3D7_14_v3	1505905.0	1506920.0	+	PF3D7_1437100	1.0	715.0	301.0	-54.0	1505906	1506619	1506620.0	1506974.0	1505905	1506920
Pf3D7_14_v3	1506958.0	1510237.0	-	PF3D7_1437200	-148.0	1466.0	2878.0	147.0	1510089	1507359	1511703.0	1510090.0	1510237	1506958
Pf3D7_14_v3	1513737.0	1515169.0	-	PF3D7_1437300	-208.0	627.0	1231.0	207.0	1514961	1513938	1515796.0	1514962.0	1515169	1513737
Pf3D7_14_v3	1516762.0	1519771.0	+	PF3D7_1437400	308.0	2609.0	401.0	-74.0	1517070	1519370	1519371.0	1519845.0	1516762	1519771
Pf3D7_14_v3	1520671.0	1522321.0	+	PF3D7_1437500	434.0	434.0	401.0	401.0	1521105	1521920	1521105.0	1521920.0	1520671	1522321
Pf3D7_14_v3	1523021.0	1525347.0	+	PF3D7_1437600	265.0	2026.0	301.0	269.0	1523286	1525046	1525047.0	1525078.0	1523021	1525347
Pf3D7_14_v3	1525163.0	1528675.0	-	PF3D7_1437700	-190.0	-135.0	3111.0	189.0	1528485	1525564	1528540.0	1528486.0	1528675	1525163
Pf3D7_14_v3	1529875.0	1531128.0	-	PF3D7_1437800	-298.0	1235.0	852.0	297.0	1530830	1530276	1532363.0	1530831.0	1531128	1529875
Pf3D7_14_v3	1532931.0	1535348.0	+	PF3D7_1437900	398.0	2017.0	401.0	-915.0	1533329	1534947	1534948.0	1536263.0	1532931	1535348
Pf3D7_14_v3	1536183.0	1538558.0	-	PF3D7_1438000	-89.0	1022.0	2074.0	88.0	1538469	1536484	1539580.0	1538470.0	1538558	1536183
Pf3D7_14_v3	1541058.0	1543034.0	-	PF3D7_1438100	-162.0	519.0	1675.0	161.0	1542872	1541359	1543553.0	1542873.0	1543034	1541058
Pf3D7_14_v3	1544734.0	1545623.0	-	PF3D7_1438200	-384.0	-388.0	488.0	477.0	1545239	1545135	1545235.0	1545146.0	1545623	1544734
Pf3D7_14_v3	1546223.0	1546698.0	+	PF3D7_1438300	1.0	1.0	401.0	401.0	1546224	1546297	1546224.0	1546297.0	1546223	1546698
Pf3D7_14_v3	1548917.0	1556822.0	+	PF3D7_1438400	1.0	7805.0	101.0	-231.0	1548918	1556721	1556722.0	1557053.0	1548917	1556822
Pf3D7_14_v3	1557126.0	1560531.0	-	PF3D7_1438500	-374.0	577.0	3004.0	373.0	1560157	1557527	1561108.0	1560158.0	1560531	1557126
Pf3D7_14_v3	1561758.0	1563466.0	+	PF3D7_1438600	474.0	1308.0	401.0	-346.0	1562232	1563065	1563066.0	1563812.0	1561758	1563466
Pf3D7_14_v3	1564266.0	1568040.0	+	PF3D7_1438700	309.0	3574.0	201.0	-9.0	1564575	1567839	1567840.0	1568049.0	1564266	1568040
Pf3D7_14_v3	1570740.0	1574562.0	+	PF3D7_1438800	299.0	3422.0	401.0	-176.0	1571039	1574161	1574162.0	1574738.0	1570740	1574562
Pf3D7_14_v3	1575662.0	1576972.0	+	PF3D7_1438900	322.0	910.0	401.0	-74.0	1575984	1576571	1576572.0	1577046.0	1575662	1576972
Pf3D7_14_v3	1577772.0	1579576.0	+	PF3D7_1439000	421.0	1404.0	401.0	3.0	1578193	1579175	1579176.0	1579573.0	1577772	1579576
Pf3D7_14_v3	1580276.0	1588858.0	+	PF3D7_1439100	474.0	8582.0	1.0	-42.0	1580750	1588857	1588858.0	1588900.0	1580276	1588858
Pf3D7_14_v3	1588951.0	1593132.0	+	PF3D7_1439200	1.0	4020.0	1.0	1.0	1588952	1593131	1592971.0	1593131.0	1588951	1593132
Pf3D7_14_v3	1594432.0	1600462.0	+	PF3D7_1439300	73.0	5630.0	401.0	-213.0	1594505	1600061	1600062.0	1600675.0	1594432	1600462
Pf3D7_14_v3	1600632.0	1602418.0	-	PF3D7_1439400	-418.0	228.0	1485.0	417.0	1602000	1600933	1602646.0	1602001.0	1602418	1600632
Pf3D7_14_v3	1608201.0	1612144.0	+	PF3D7_1439500	318.0	3543.0	401.0	268.0	1608519	1611743	1611744.0	1611876.0	1608201	1612144
Pf3D7_14_v3	1612120.0	1613252.0	-	PF3D7_1439600	-189.0	124.0	731.0	188.0	1613063	1612521	1613376.0	1613064.0	1613252	1612120
Pf3D7_14_v3	1613652.0	1615718.0	-	PF3D7_1439700	-176.0	1475.0	1865.0	175.0	1615542	1613853	1617193.0	1615543.0	1615718	1613652
Pf3D7_14_v3	1618818.0	1620195.0	+	PF3D7_1439800	1.0	977.0	401.0	-142.0	1618819	1619794	1619795.0	1620337.0	1618818	1620195
Pf3D7_14_v3	1622195.0	1623913.0	+	PF3D7_1439900	381.0	1418.0	301.0	-161.0	1622576	1623612	1623613.0	1624074.0	1622195	1623913
Pf3D7_14_v3	1623786.0	1631710.0	-	PF3D7_1440000	-343.0	24.0	7523.0	342.0	1631367	1624187	1631734.0	1631368.0	1631710	1623786
Pf3D7_14_v3	1632810.0	1636576.0	-	PF3D7_1440100	-321.0	291.0	3365.0	320.0	1636255	1633211	1636867.0	1636256.0	1636576	1632810
Pf3D7_14_v3	1639056.0	1647368.0	+	PF3D7_1440200	421.0	8112.0	201.0	117.0	1639477	1647167	1647168.0	1647251.0	1639056	1647368
Pf3D7_14_v3	1647372.0	1652046.0	-	PF3D7_1440400	-352.0	153.0	4373.0	351.0	1651694	1647673	1652199.0	1651695.0	1652046	1647372
Pf3D7_14_v3	1653695.0	1656109.0	+	PF3D7_1440500	352.0	2014.0	401.0	113.0	1654047	1655708	1655709.0	1655996.0	1653695	1656109
Pf3D7_14_v3	1656309.0	1659841.0	+	PF3D7_1440600	125.0	3432.0	101.0	-174.0	1656434	1659740	1659741.0	1660015.0	1656309	1659841
Pf3D7_14_v3	1659794.0	1662662.0	-	PF3D7_1440700	-366.0	925.0	2567.0	365.0	1662296	1660095	1663587.0	1662297.0	1662662	1659794
Pf3D7_14_v3	1665397.0	1667944.0	+	PF3D7_1440800	66.0	2147.0	401.0	-156.0	1665463	1667543	1667544.0	1668100.0	1665397	1667944
Pf3D7_14_v3	1668344.0	1669964.0	+	PF3D7_1440900	247.0	1620.0	1.0	-308.0	1668591	1669963	1669964.0	1670272.0	1668344	1669964
Pf3D7_14_v3	1669979.0	1671885.0	-	PF3D7_1441000	-235.0	1186.0	1905.0	234.0	1671650	1669980	1673071.0	1671651.0	1671885	1669979
Pf3D7_14_v3	1672985.0	1674361.0	-	PF3D7_1441100	-292.0	3359.0	975.0	291.0	1674069	1673386	1677720.0	1674070.0	1674361	1672985
Pf3D7_14_v3	1678270.0	1679887.0	+	PF3D7_1441200	392.0	1217.0	401.0	-1007.0	1678662	1679486	1679487.0	1680894.0	1678270	1679887
Pf3D7_14_v3	1681387.0	1689258.0	+	PF3D7_1441300	404.0	7771.0	101.0	-1489.0	1681791	1689157	1689158.0	1690747.0	1681387	1689258
Pf3D7_14_v3	1690558.0	1692914.0	+	PF3D7_1441400	435.0	1956.0	401.0	-405.0	1690993	1692513	1692514.0	1693319.0	1690558	1692914
Pf3D7_14_v3	1692836.0	1695303.0	-	PF3D7_1441500	-111.0	335.0	2166.0	110.0	1695192	1693137	1695638.0	1695193.0	1695303	1692836
Pf3D7_14_v3	1696003.0	1698473.0	-	PF3D7_1441600	-460.0	255.0	2169.0	16.0	1698013	1696304	1698728.0	1698457.0	1698473	1696003
Pf3D7_14_v3	1700673.0	1702451.0	+	PF3D7_1441700	1.0	1378.0	401.0	185.0	1700674	1702050	1702051.0	1702266.0	1700673	1702451
Pf3D7_14_v3	1702308.0	1704193.0	-	PF3D7_1441800	-384.0	-14.0	1584.0	383.0	1703809	1702609	1704179.0	1703810.0	1704193	1702308
Pf3D7_14_v3	1704210.0	1705098.0	+	PF3D7_1441900	384.0	588.0	301.0	-30.0	1704594	1704797	1704798.0	1705128.0	1704210	1705098
Pf3D7_14_v3	1704825.0	1706119.0	-	PF3D7_1442000	-336.0	-115.0	993.0	335.0	1705783	1705126	1706004.0	1705784.0	1706119	1704825
Pf3D7_14_v3	1706519.0	1707627.0	-	PF3D7_1442100	-115.0	83.0	1107.0	114.0	1707512	1706520	1707710.0	1707513.0	1707627	1706519
Pf3D7_14_v3	1708227.0	1711625.0	-	PF3D7_1442200	-95.0	453.0	3097.0	94.0	1711530	1708528	1712078.0	1711531.0	1711625	1708227
Pf3D7_14_v3	1712225.0	1714470.0	-	PF3D7_1442300	-405.0	373.0	1844.0	404.0	1714065	1712626	1714843.0	1714066.0	1714470	1712225
Pf3D7_14_v3	1716966.0	1723913.0	+	PF3D7_1442400	205.0	6547.0	401.0	-423.0	1717171	1723512	1723513.0	1724336.0	1716966	1723913
Pf3D7_14_v3	1724401.0	1727686.0	-	PF3D7_1442500	-273.0	123.0	3284.0	272.0	1727413	1724402	1727809.0	1727414.0	1727686	1724401
