chr	tss_pos	tts_pos	strand	gene_id	dist_to_v48_tss	dist_to_v68_tss	dist_to_v48_tts	dist_to_v68_tts
Pf3D7_14_v3	1056161	1060425	+	PF3D7_1427100	1		301	
Pf3D7_14_v3	1056161	1060425	+	PF3D7_1427100	1		301	
Pf3D7_14_v3	1061425	1062980	+	PF3D7_1427200	380		201	
Pf3D7_14_v3	1061425	1062780	+	PF3D7_1427200	380		1	
Pf3D7_14_v3	1061425	1062980	+	PF3D7_1427200	380		201	
Pf3D7_14_v3	1061425	1062780	+	PF3D7_1427200	380		1	
Pf3D7_14_v3	1064141	1069387	+	PF3D7_1427300	1		1	
Pf3D7_14_v3	1064141	1069387	+	PF3D7_1427300	1		1	
Pf3D7_14_v3	1064141	1069387	+	PF3D7_1427300	1		1	
Pf3D7_14_v3	1064141	1069387	+	PF3D7_1427300	1		1	
Pf3D7_14_v3	1080072	1077056	-	PF3D7_1427400	351		301	
Pf3D7_14_v3	1080072	1077056	-	PF3D7_1427400	351		301	
Pf3D7_14_v3	1080072	1077056	-	PF3D7_1427400	351		301	
Pf3D7_14_v3	1080072	1077056	-	PF3D7_1427400	351		301	
Pf3D7_14_v3	1080072	1077056	-	PF3D7_1427400	351		301	
Pf3D7_14_v3	1080072	1077056	-	PF3D7_1427400	351		301	
Pf3D7_14_v3	1080072	1077056	-	PF3D7_1427400	351		301	
Pf3D7_14_v3	1080072	1077056	-	PF3D7_1427400	351		301	
Pf3D7_14_v3	1080072	1077056	-	PF3D7_1427400	351		301	
Pf3D7_14_v3	1081322	1084509	+	PF3D7_1427500	451		301	
Pf3D7_14_v3	1081322	1084509	+	PF3D7_1427500	451		301	
Pf3D7_14_v3	1081322	1084509	+	PF3D7_1427500	451		301	
Pf3D7_14_v3	1081322	1084509	+	PF3D7_1427500	451		301	
Pf3D7_14_v3	1085209	1087240	+	PF3D7_1427600	394		201	
Pf3D7_14_v3	1085209	1087240	+	PF3D7_1427600	394		201	
Pf3D7_14_v3	1085209	1087240	+	PF3D7_1427600	394		201	
Pf3D7_14_v3	1085209	1087240	+	PF3D7_1427600	394		201	
Pf3D7_14_v3	1087961	1087040	-	PF3D7_1427700	334		396	
Pf3D7_14_v3	1087961	1087040	-	PF3D7_1427700	334		396	
Pf3D7_14_v3	1087961	1087040	-	PF3D7_1427700	334		396	
Pf3D7_14_v3	1087961	1087040	-	PF3D7_1427700	334		396	
Pf3D7_14_v3	1089535	1088061	-	PF3D7_1427800	433		301	
Pf3D7_14_v3	1089535	1088061	-	PF3D7_1427800	433		301	
Pf3D7_14_v3	1089535	1088061	-	PF3D7_1427800	433		301	
Pf3D7_14_v3	1089535	1088061	-	PF3D7_1427800	433		301	
Pf3D7_14_v3	1092603	1094082	+	PF3D7_1427900	333		301	
Pf3D7_14_v3	1092603	1094082	+	PF3D7_1427900	333		301	
Pf3D7_14_v3	1092603	1094082	+	PF3D7_1427900	333		301	
Pf3D7_14_v3	1092603	1094082	+	PF3D7_1427900	333		301	
Pf3D7_14_v3	1095482	1097832	+	PF3D7_1428000	204		101	
Pf3D7_14_v3	1095482	1097832	+	PF3D7_1428000	204		101	
Pf3D7_14_v3	1095482	1097832	+	PF3D7_1428000	204		101	
Pf3D7_14_v3	1095482	1097832	+	PF3D7_1428000	204		101	
Pf3D7_14_v3	1100357	1097837	-	PF3D7_1428100	406		201	
Pf3D7_14_v3	1100357	1097837	-	PF3D7_1428100	406		201	
Pf3D7_14_v3	1100357	1097837	-	PF3D7_1428100	406		201	
Pf3D7_14_v3	1100357	1097837	-	PF3D7_1428100	406		201	
Pf3D7_14_v3	1101957	1104788	+	PF3D7_1428200	1		401	
Pf3D7_14_v3	1101957	1104788	+	PF3D7_1428200	1		401	
Pf3D7_14_v3	1101957	1104788	+	PF3D7_1428200	1		401	
Pf3D7_14_v3	1101957	1104788	+	PF3D7_1428200	1		401	
Pf3D7_14_v3	1106515	1104999	-	PF3D7_1428300	1		201	
Pf3D7_14_v3	1106515	1104999	-	PF3D7_1428300	1		201	
Pf3D7_14_v3	1106515	1104999	-	PF3D7_1428300	1		201	
Pf3D7_14_v3	1106515	1104999	-	PF3D7_1428300	1		201	
Pf3D7_14_v3	1115490	1107989	-	PF3D7_1428400	20		101	
Pf3D7_14_v3	1115490	1107989	-	PF3D7_1428400	20		101	
Pf3D7_14_v3	1115490	1107989	-	PF3D7_1428400	20		101	
Pf3D7_14_v3	1115490	1107989	-	PF3D7_1428400	20		101	
Pf3D7_14_v3	1118171	1126593	+	PF3D7_1428500	420		301	
Pf3D7_14_v3	1118171	1126593	+	PF3D7_1428500	420		301	
Pf3D7_14_v3	1118171	1126593	+	PF3D7_1428500	420		301	
Pf3D7_14_v3	1118171	1126593	+	PF3D7_1428500	420		301	
Pf3D7_14_v3	1126593	1129032	+	PF3D7_1428600	449		1	
Pf3D7_14_v3	1126593	1129032	+	PF3D7_1428600	449		1	
Pf3D7_14_v3	1126593	1129032	+	PF3D7_1428600	449		1	
Pf3D7_14_v3	1126593	1129032	+	PF3D7_1428600	449		1	
Pf3D7_14_v3	1131066	1129032	-	PF3D7_1428700	295		438	
Pf3D7_14_v3	1131066	1129032	-	PF3D7_1428700	295		438	
Pf3D7_14_v3	1131066	1129032	-	PF3D7_1428700	295		438	
Pf3D7_14_v3	1131066	1129032	-	PF3D7_1428700	295		438	
Pf3D7_14_v3	1132872	1134601	+	PF3D7_1428800	195		201	
Pf3D7_14_v3	1132872	1134601	+	PF3D7_1428800	195		201	
Pf3D7_14_v3	1132872	1134601	+	PF3D7_1428800	195		201	
Pf3D7_14_v3	1132872	1134601	+	PF3D7_1428800	195		201	
Pf3D7_14_v3	1132872	1134601	+	PF3D7_1428800	195		201	
Pf3D7_14_v3	1132872	1134601	+	PF3D7_1428800	195		201	
Pf3D7_14_v3	1132872	1134601	+	PF3D7_1428800	195		201	
Pf3D7_14_v3	1132872	1134601	+	PF3D7_1428800	195		201	
Pf3D7_14_v3	1132872	1134601	+	PF3D7_1428800	195		201	
Pf3D7_14_v3	1139678	1134401	-	PF3D7_1428900	487		453	
Pf3D7_14_v3	1139678	1134401	-	PF3D7_1428900	487		453	
Pf3D7_14_v3	1139678	1134401	-	PF3D7_1428900	487		453	
Pf3D7_14_v3	1139678	1134401	-	PF3D7_1428900	487		453	
Pf3D7_14_v3	1141453	1140278	-	PF3D7_1429000	161		301	
Pf3D7_14_v3	1141453	1140278	-	PF3D7_1429000	161		301	
Pf3D7_14_v3	1141453	1140278	-	PF3D7_1429000	161		301	
Pf3D7_14_v3	1141453	1140278	-	PF3D7_1429000	161		301	
Pf3D7_14_v3	1141693	1144092	+	PF3D7_1429100	461		301	
Pf3D7_14_v3	1141693	1144092	+	PF3D7_1429100	461		301	
Pf3D7_14_v3	1141693	1144092	+	PF3D7_1429100	461		301	
Pf3D7_14_v3	1141693	1144092	+	PF3D7_1429100	461		301	
Pf3D7_14_v3	1148274	1144117	-	PF3D7_1429200	196		401	
Pf3D7_14_v3	1148274	1144117	-	PF3D7_1429200	196		401	
Pf3D7_14_v3	1148274	1144117	-	PF3D7_1429200	196		401	
Pf3D7_14_v3	1148274	1144117	-	PF3D7_1429200	196		401	
Pf3D7_14_v3	1153554	1150374	-	PF3D7_1429300	167		101	
Pf3D7_14_v3	1153554	1150374	-	PF3D7_1429300	167		101	
Pf3D7_14_v3	1153554	1150374	-	PF3D7_1429300	167		101	
Pf3D7_14_v3	1153554	1150374	-	PF3D7_1429300	167		101	
Pf3D7_14_v3	1155354	1164095	+	PF3D7_1429400	1		401	
Pf3D7_14_v3	1155354	1164095	+	PF3D7_1429400	1		401	
Pf3D7_14_v3	1155354	1164095	+	PF3D7_1429400	1		401	
Pf3D7_14_v3	1155354	1164095	+	PF3D7_1429400	1		401	
Pf3D7_14_v3	1164195	1166767	+	PF3D7_1429500	137		201	
Pf3D7_14_v3	1164195	1166767	+	PF3D7_1429500	137		201	
Pf3D7_14_v3	1164195	1166767	+	PF3D7_1429500	137		201	
Pf3D7_14_v3	1164195	1166767	+	PF3D7_1429500	137		201	
Pf3D7_14_v3	1166967	1168004	+	PF3D7_1429600	177		201	
Pf3D7_14_v3	1166967	1168004	+	PF3D7_1429600	177		201	
Pf3D7_14_v3	1166967	1168004	+	PF3D7_1429600	177		201	
Pf3D7_14_v3	1166967	1168004	+	PF3D7_1429600	177		201	
Pf3D7_14_v3	1169628	1167935	-	PF3D7_1429700	292		301	
Pf3D7_14_v3	1169628	1167935	-	PF3D7_1429700	292		301	
Pf3D7_14_v3	1169628	1167935	-	PF3D7_1429700	292		301	
Pf3D7_14_v3	1169628	1167935	-	PF3D7_1429700	292		301	
Pf3D7_14_v3	1170737	1175594	+	PF3D7_1429800	92		301	
Pf3D7_14_v3	1170737	1175594	+	PF3D7_1429800	92		301	
Pf3D7_14_v3	1170737	1175594	+	PF3D7_1429800	92		301	
Pf3D7_14_v3	1170737	1175594	+	PF3D7_1429800	92		301	
Pf3D7_14_v3	1176294	1181493	+	PF3D7_1429900	476		401	
Pf3D7_14_v3	1176294	1181493	+	PF3D7_1429900	476		401	
Pf3D7_14_v3	1176294	1181493	+	PF3D7_1429900	476		401	
Pf3D7_14_v3	1176294	1181493	+	PF3D7_1429900	476		401	
Pf3D7_14_v3	1183409	1181363	-	PF3D7_1430000	427		301	
Pf3D7_14_v3	1183409	1181363	-	PF3D7_1430000	427		301	
Pf3D7_14_v3	1183409	1181363	-	PF3D7_1430000	427		301	
Pf3D7_14_v3	1183409	1181363	-	PF3D7_1430000	427		301	
Pf3D7_14_v3	1184583	1187343	+	PF3D7_1430100	327		301	
Pf3D7_14_v3	1184583	1187343	+	PF3D7_1430100	327		301	
Pf3D7_14_v3	1184583	1187343	+	PF3D7_1430100	327		301	
Pf3D7_14_v3	1184583	1187343	+	PF3D7_1430100	327		301	
Pf3D7_14_v3	1188043	1191667	+	PF3D7_1430200	306		201	
Pf3D7_14_v3	1188043	1191667	+	PF3D7_1430200	306		201	
Pf3D7_14_v3	1188043	1191667	+	PF3D7_1430200	306		201	
Pf3D7_14_v3	1188043	1191667	+	PF3D7_1430200	306		201	
Pf3D7_14_v3	1200247	1191645	-	PF3D7_1430300	328		301	
Pf3D7_14_v3	1200247	1191645	-	PF3D7_1430300	328		301	
Pf3D7_14_v3	1200247	1191645	-	PF3D7_1430300	328		301	
Pf3D7_14_v3	1200247	1191645	-	PF3D7_1430300	328		301	
Pf3D7_14_v3	1201520	1204740	+	PF3D7_1430400	228		401	
Pf3D7_14_v3	1201520	1204740	+	PF3D7_1430400	228		401	
Pf3D7_14_v3	1201520	1204740	+	PF3D7_1430400	228		401	
Pf3D7_14_v3	1201520	1204740	+	PF3D7_1430400	228		401	
Pf3D7_14_v3	1205087	1206617	+	PF3D7_1430500	1		201	
Pf3D7_14_v3	1205087	1206617	+	PF3D7_1430500	1		201	
Pf3D7_14_v3	1205087	1206617	+	PF3D7_1430500	1		201	
Pf3D7_14_v3	1205087	1206617	+	PF3D7_1430500	1		201	
Pf3D7_14_v3	1207397	1210129	+	PF3D7_1430600	1		101	
Pf3D7_14_v3	1207397	1210129	+	PF3D7_1430600	1		101	
Pf3D7_14_v3	1207397	1210129	+	PF3D7_1430600	1		101	
Pf3D7_14_v3	1207397	1210129	+	PF3D7_1430600	1		101	
Pf3D7_14_v3	1210929	1213077	+	PF3D7_1430700	83		301	
Pf3D7_14_v3	1210929	1213077	+	PF3D7_1430700	83		301	
Pf3D7_14_v3	1210929	1213077	+	PF3D7_1430700	83		301	
Pf3D7_14_v3	1210929	1213077	+	PF3D7_1430700	83		301	
Pf3D7_14_v3	1214677	1216033	+	PF3D7_1430800	258		301	
Pf3D7_14_v3	1214677	1216033	+	PF3D7_1430800	258		301	
Pf3D7_14_v3	1214677	1216033	+	PF3D7_1430800	258		301	
Pf3D7_14_v3	1214677	1216033	+	PF3D7_1430800	258		301	
Pf3D7_14_v3	1217404	1216252	-	PF3D7_1430900	233		401	
Pf3D7_14_v3	1217404	1216252	-	PF3D7_1430900	233		401	
Pf3D7_14_v3	1217404	1216252	-	PF3D7_1430900	233		401	
Pf3D7_14_v3	1217404	1216252	-	PF3D7_1430900	233		401	
Pf3D7_14_v3	1219474	1217704	-	PF3D7_1431000	475		401	
Pf3D7_14_v3	1219474	1217704	-	PF3D7_1431000	475		401	
Pf3D7_14_v3	1219474	1217704	-	PF3D7_1431000	475		401	
Pf3D7_14_v3	1219474	1217704	-	PF3D7_1431000	475		401	
Pf3D7_14_v3	1221774	1223219	+	PF3D7_1431100	1		401	
Pf3D7_14_v3	1221774	1223219	+	PF3D7_1431100	1		401	
Pf3D7_14_v3	1221774	1223219	+	PF3D7_1431100	1		401	
Pf3D7_14_v3	1221774	1223219	+	PF3D7_1431100	1		401	
Pf3D7_14_v3	1228435	1223939	-	PF3D7_1431200	418		401	
Pf3D7_14_v3	1228435	1223939	-	PF3D7_1431200	418		401	
Pf3D7_14_v3	1228435	1223939	-	PF3D7_1431200	418		401	
Pf3D7_14_v3	1228435	1223939	-	PF3D7_1431200	418		401	
Pf3D7_14_v3	1230618	1233976	+	PF3D7_1431300	418		135	
Pf3D7_14_v3	1230618	1233976	+	PF3D7_1431300	418		135	
Pf3D7_14_v3	1230618	1233976	+	PF3D7_1431300	418		135	
Pf3D7_14_v3	1230618	1233976	+	PF3D7_1431300	418		135	
Pf3D7_14_v3	1237126	1233876	-	PF3D7_1431400	1		101	
Pf3D7_14_v3	1237126	1233876	-	PF3D7_1431400	1		101	
Pf3D7_14_v3	1237126	1233876	-	PF3D7_1431400	1		101	
Pf3D7_14_v3	1237126	1233876	-	PF3D7_1431400	1		101	
Pf3D7_14_v3	1241617	1238450	-	PF3D7_1431500	22		401	
Pf3D7_14_v3	1241617	1238450	-	PF3D7_1431500	22		401	
Pf3D7_14_v3	1241617	1238450	-	PF3D7_1431500	22		401	
Pf3D7_14_v3	1241617	1238450	-	PF3D7_1431500	22		401	
Pf3D7_14_v3	1243896	1245807	+	PF3D7_1431600	122		401	
Pf3D7_14_v3	1243896	1245807	+	PF3D7_1431600	122		401	
Pf3D7_14_v3	1243896	1245807	+	PF3D7_1431600	122		401	
Pf3D7_14_v3	1243896	1245807	+	PF3D7_1431600	122		401	
Pf3D7_14_v3	1246707	1248351	+	PF3D7_1431700	323		401	
Pf3D7_14_v3	1246707	1248351	+	PF3D7_1431700	323		401	
Pf3D7_14_v3	1246707	1248351	+	PF3D7_1431700	323		401	
Pf3D7_14_v3	1246707	1248351	+	PF3D7_1431700	323		401	
Pf3D7_14_v3	1248851	1252168	+	PF3D7_1431800	477		1	
Pf3D7_14_v3	1248851	1252168	+	PF3D7_1431800	477		1	
Pf3D7_14_v3	1248851	1252168	+	PF3D7_1431800	477		1	
Pf3D7_14_v3	1248851	1252168	+	PF3D7_1431800	477		1	
Pf3D7_14_v3	1253068	1257279	+	PF3D7_1431900	472		401	
Pf3D7_14_v3	1253068	1257279	+	PF3D7_1431900	472		401	
Pf3D7_14_v3	1253068	1257279	+	PF3D7_1431900	472		401	
Pf3D7_14_v3	1253068	1257279	+	PF3D7_1431900	472		401	
Pf3D7_14_v3	1259407	1257242	-	PF3D7_1432000	436		401	
Pf3D7_14_v3	1259407	1257242	-	PF3D7_1432000	436		401	
Pf3D7_14_v3	1259407	1257242	-	PF3D7_1432000	436		401	
Pf3D7_14_v3	1259407	1257242	-	PF3D7_1432000	436		401	
Pf3D7_14_v3	1260472	1263127	+	PF3D7_1432100	436		301	
Pf3D7_14_v3	1260472	1263127	+	PF3D7_1432100	436		301	
Pf3D7_14_v3	1260472	1263127	+	PF3D7_1432100	436		301	
Pf3D7_14_v3	1260472	1263127	+	PF3D7_1432100	436		301	
Pf3D7_14_v3	1263825	1269367	+	PF3D7_1432200	1		356	
Pf3D7_14_v3	1263825	1269367	+	PF3D7_1432200	1		356	
Pf3D7_14_v3	1263825	1269367	+	PF3D7_1432200	1		356	
Pf3D7_14_v3	1263825	1269367	+	PF3D7_1432200	1		356	
Pf3D7_14_v3	1274998	1269367	-	PF3D7_1432300	331		1	
Pf3D7_14_v3	1274998	1269367	-	PF3D7_1432300	331		1	
Pf3D7_14_v3	1274998	1269367	-	PF3D7_1432300	331		1	
Pf3D7_14_v3	1274998	1269367	-	PF3D7_1432300	331		1	
Pf3D7_14_v3	1282869	1275598	-	PF3D7_1432400	224		301	
Pf3D7_14_v3	1282869	1275598	-	PF3D7_1432400	224		301	
Pf3D7_14_v3	1282869	1275598	-	PF3D7_1432400	224		301	
Pf3D7_14_v3	1282869	1275598	-	PF3D7_1432400	224		301	
Pf3D7_14_v3	1283346	1285364	+	PF3D7_1432500	224		301	
Pf3D7_14_v3	1283346	1285364	+	PF3D7_1432500	224		301	
Pf3D7_14_v3	1283346	1285364	+	PF3D7_1432500	224		301	
Pf3D7_14_v3	1283346	1285364	+	PF3D7_1432500	224		301	
Pf3D7_14_v3	1289467	1285366	-	PF3D7_1432600	213		301	
Pf3D7_14_v3	1289467	1285366	-	PF3D7_1432600	213		301	
Pf3D7_14_v3	1289467	1285366	-	PF3D7_1432600	213		301	
Pf3D7_14_v3	1289467	1285366	-	PF3D7_1432600	213		301	
Pf3D7_14_v3	1291684	1290167	-	PF3D7_1432700	225		301	
Pf3D7_14_v3	1291684	1290167	-	PF3D7_1432700	225		301	
Pf3D7_14_v3	1291684	1290167	-	PF3D7_1432700	225		301	
Pf3D7_14_v3	1291684	1290167	-	PF3D7_1432700	225		301	
Pf3D7_14_v3	1295472	1292484	-	PF3D7_1432800	386		401	
Pf3D7_14_v3	1295472	1292484	-	PF3D7_1432800	386		401	
Pf3D7_14_v3	1295472	1292484	-	PF3D7_1432800	386		401	
Pf3D7_14_v3	1295472	1292484	-	PF3D7_1432800	386		401	
Pf3D7_14_v3	1297538	1295872	-	PF3D7_1432900	327		301	
Pf3D7_14_v3	1297538	1295872	-	PF3D7_1432900	327		301	
Pf3D7_14_v3	1297538	1295872	-	PF3D7_1432900	327		301	
Pf3D7_14_v3	1297538	1295872	-	PF3D7_1432900	327		301	
Pf3D7_14_v3	1299093	1298238	-	PF3D7_1433000	116		401	
Pf3D7_14_v3	1299093	1298238	-	PF3D7_1433000	116		401	
Pf3D7_14_v3	1299093	1298238	-	PF3D7_1433000	116		401	
Pf3D7_14_v3	1299093	1298238	-	PF3D7_1433000	116		401	
Pf3D7_14_v3	1299678	1303927	+	PF3D7_1433100	216		201	
Pf3D7_14_v3	1299678	1303927	+	PF3D7_1433100	216		201	
Pf3D7_14_v3	1299678	1303927	+	PF3D7_1433100	216		201	
Pf3D7_14_v3	1299678	1303927	+	PF3D7_1433100	216		201	
Pf3D7_14_v3	1308240	1303827	-	PF3D7_1433200	409		201	
Pf3D7_14_v3	1308240	1303827	-	PF3D7_1433200	409		201	
Pf3D7_14_v3	1308240	1303827	-	PF3D7_1433200	409		201	
Pf3D7_14_v3	1308240	1303827	-	PF3D7_1433200	409		201	
Pf3D7_14_v3	1309732	1312035	+	PF3D7_1433300	309		201	
Pf3D7_14_v3	1309732	1312035	+	PF3D7_1433300	309		201	
Pf3D7_14_v3	1309732	1312035	+	PF3D7_1433300	309		201	
Pf3D7_14_v3	1309732	1312035	+	PF3D7_1433300	309		201	
Pf3D7_14_v3	1329962	1311903	-	PF3D7_1433400	385		401	
Pf3D7_14_v3	1329962	1311903	-	PF3D7_1433400	385		401	
Pf3D7_14_v3	1329962	1311903	-	PF3D7_1433400	385		401	
Pf3D7_14_v3	1329962	1311903	-	PF3D7_1433400	385		401	
Pf3D7_14_v3	1337688	1332162	-	PF3D7_1433500	387		201	
Pf3D7_14_v3	1337688	1332162	-	PF3D7_1433500	387		201	
Pf3D7_14_v3	1337688	1332162	-	PF3D7_1433500	387		201	
Pf3D7_14_v3	1337688	1332162	-	PF3D7_1433500	387		201	
Pf3D7_14_v3	1341302	1342390	+	PF3D7_1433600	387		101	
Pf3D7_14_v3	1341302	1342390	+	PF3D7_1433600	387		101	
Pf3D7_14_v3	1341302	1342390	+	PF3D7_1433600	387		101	
Pf3D7_14_v3	1341302	1342390	+	PF3D7_1433600	387		101	
Pf3D7_14_v3	1349312	1342383	-	PF3D7_1433700	318		101	
Pf3D7_14_v3	1349312	1342383	-	PF3D7_1433700	318		101	
Pf3D7_14_v3	1349312	1342383	-	PF3D7_1433700	318		101	
Pf3D7_14_v3	1349312	1342383	-	PF3D7_1433700	318		101	
Pf3D7_14_v3	1358801	1350112	-	PF3D7_1433800	422		201	
Pf3D7_14_v3	1358801	1350112	-	PF3D7_1433800	422		201	
Pf3D7_14_v3	1358801	1350112	-	PF3D7_1433800	422		201	
Pf3D7_14_v3	1358801	1350112	-	PF3D7_1433800	422		201	
Pf3D7_14_v3	1359680	1364559	+	PF3D7_1433900	322		1	
Pf3D7_14_v3	1359680	1364559	+	PF3D7_1433900	322		1	
Pf3D7_14_v3	1359680	1364559	+	PF3D7_1433900	322		1	
Pf3D7_14_v3	1359680	1364559	+	PF3D7_1433900	322		1	
Pf3D7_14_v3	1366278	1364559	-	PF3D7_1434000	165		190	
Pf3D7_14_v3	1366278	1364559	-	PF3D7_1434000	165		190	
Pf3D7_14_v3	1366278	1364559	-	PF3D7_1434000	165		190	
Pf3D7_14_v3	1366278	1364559	-	PF3D7_1434000	165		190	
Pf3D7_14_v3	1366614	1368403	+	PF3D7_1434100	365		201	
Pf3D7_14_v3	1366614	1368403	+	PF3D7_1434100	365		201	
Pf3D7_14_v3	1366614	1368403	+	PF3D7_1434100	365		201	
Pf3D7_14_v3	1366614	1368403	+	PF3D7_1434100	365		201	
Pf3D7_14_v3	1370202	1368414	-	PF3D7_1434200	406		401	
Pf3D7_14_v3	1370202	1368414	-	PF3D7_1434200	406		401	
Pf3D7_14_v3	1370202	1368414	-	PF3D7_1434200	406		401	
Pf3D7_14_v3	1370202	1368414	-	PF3D7_1434200	406		401	
Pf3D7_14_v3	1372497	1374798	+	PF3D7_1434300	406		201	
Pf3D7_14_v3	1372497	1374798	+	PF3D7_1434300	406		201	
Pf3D7_14_v3	1372497	1374798	+	PF3D7_1434300	406		201	
Pf3D7_14_v3	1372497	1374798	+	PF3D7_1434300	406		201	
Pf3D7_14_v3	1377247	1375323	-	PF3D7_1434400	417		301	
Pf3D7_14_v3	1377247	1375323	-	PF3D7_1434400	417		301	
Pf3D7_14_v3	1377247	1375323	-	PF3D7_1434400	417		301	
Pf3D7_14_v3	1377247	1375323	-	PF3D7_1434400	417		301	
Pf3D7_14_v3	1403011	1378347	-	PF3D7_1434500	346		1	
Pf3D7_14_v3	1403011	1378347	-	PF3D7_1434500	346		1	
Pf3D7_14_v3	1403011	1378347	-	PF3D7_1434500	346		1	
Pf3D7_14_v3	1403011	1378347	-	PF3D7_1434500	346		1	
Pf3D7_14_v3	1403966	1406599	+	PF3D7_1434600	346		401	
Pf3D7_14_v3	1403966	1406599	+	PF3D7_1434600	346		401	
Pf3D7_14_v3	1403966	1406599	+	PF3D7_1434600	346		401	
Pf3D7_14_v3	1403966	1406599	+	PF3D7_1434600	346		401	
Pf3D7_14_v3	1408238	1406857	-	PF3D7_1434700	492		401	
Pf3D7_14_v3	1408238	1406857	-	PF3D7_1434700	492		401	
Pf3D7_14_v3	1408238	1406857	-	PF3D7_1434700	492		401	
Pf3D7_14_v3	1408238	1406857	-	PF3D7_1434700	492		401	
Pf3D7_14_v3	1409647	1411298	+	PF3D7_1434800	492		401	
Pf3D7_14_v3	1409647	1411298	+	PF3D7_1434800	492		401	
Pf3D7_14_v3	1409647	1411298	+	PF3D7_1434800	492		401	
Pf3D7_14_v3	1409647	1411298	+	PF3D7_1434800	492		401	
Pf3D7_14_v3	1411698	1413197	+	PF3D7_1434900	39		101	
Pf3D7_14_v3	1411698	1413197	+	PF3D7_1434900	39		101	
Pf3D7_14_v3	1411698	1413197	+	PF3D7_1434900	39		101	
Pf3D7_14_v3	1411698	1413197	+	PF3D7_1434900	39		101	
Pf3D7_14_v3	1413597	1415716	+	PF3D7_1435000	426		401	
Pf3D7_14_v3	1413597	1415716	+	PF3D7_1435000	426		401	
Pf3D7_14_v3	1413597	1415716	+	PF3D7_1435000	426		401	
Pf3D7_14_v3	1413597	1415716	+	PF3D7_1435000	426		401	
Pf3D7_14_v3	1417182	1415540	-	PF3D7_1435100	162		401	
Pf3D7_14_v3	1417182	1415540	-	PF3D7_1435100	162		401	
Pf3D7_14_v3	1417182	1415540	-	PF3D7_1435100	162		401	
Pf3D7_14_v3	1417182	1415540	-	PF3D7_1435100	162		401	
Pf3D7_14_v3	1419121	1421335	+	PF3D7_1435200	262		401	
Pf3D7_14_v3	1419121	1421335	+	PF3D7_1435200	262		401	
Pf3D7_14_v3	1419121	1421335	+	PF3D7_1435200	262		401	
Pf3D7_14_v3	1419121	1421335	+	PF3D7_1435200	262		401	
Pf3D7_14_v3	1431537	1421600	-	PF3D7_1435300	316		301	
Pf3D7_14_v3	1431537	1421600	-	PF3D7_1435300	316		301	
Pf3D7_14_v3	1431537	1421600	-	PF3D7_1435300	316		301	
Pf3D7_14_v3	1431537	1421600	-	PF3D7_1435300	316		301	
Pf3D7_14_v3	1434679	1433337	-	PF3D7_1435400	369		401	
Pf3D7_14_v3	1434679	1433337	-	PF3D7_1435400	369		401	
Pf3D7_14_v3	1434679	1433337	-	PF3D7_1435400	369		401	
Pf3D7_14_v3	1434679	1433337	-	PF3D7_1435400	369		401	
Pf3D7_14_v3	1436279	1437345	+	PF3D7_1435500	1		301	
Pf3D7_14_v3	1436279	1437345	+	PF3D7_1435500	1		301	
Pf3D7_14_v3	1436279	1437345	+	PF3D7_1435500	1		301	
Pf3D7_14_v3	1436279	1437345	+	PF3D7_1435500	1		301	
Pf3D7_14_v3	1442984	1437210	-	PF3D7_1435600	107		301	
Pf3D7_14_v3	1442984	1437210	-	PF3D7_1435600	107		301	
Pf3D7_14_v3	1442984	1437210	-	PF3D7_1435600	107		301	
Pf3D7_14_v3	1442984	1437210	-	PF3D7_1435600	107		301	
Pf3D7_14_v3	1449503	1444684	-	PF3D7_1435700	12		401	
Pf3D7_14_v3	1449503	1444684	-	PF3D7_1435700	12		401	
Pf3D7_14_v3	1449503	1444684	-	PF3D7_1435700	12		401	
Pf3D7_14_v3	1449503	1444684	-	PF3D7_1435700	12		401	
Pf3D7_14_v3	1449503	1444684	-	PF3D7_1435700	12		401	
Pf3D7_14_v3	1449503	1444684	-	PF3D7_1435700	12		401	
Pf3D7_14_v3	1449503	1444684	-	PF3D7_1435700	12		401	
Pf3D7_14_v3	1449503	1444684	-	PF3D7_1435700	12		401	
Pf3D7_14_v3	1449503	1444684	-	PF3D7_1435700	12		401	
Pf3D7_14_v3	1452292	1454219	+	PF3D7_1435800	312		101	
Pf3D7_14_v3	1452292	1454219	+	PF3D7_1435800	312		101	
Pf3D7_14_v3	1452292	1454219	+	PF3D7_1435800	312		101	
Pf3D7_14_v3	1452292	1454219	+	PF3D7_1435800	312		101	
Pf3D7_14_v3	1455497	1454254	-	PF3D7_1435900	1		301	
Pf3D7_14_v3	1455497	1454254	-	PF3D7_1435900	1		301	
Pf3D7_14_v3	1455497	1454254	-	PF3D7_1435900	1		301	
Pf3D7_14_v3	1455497	1454254	-	PF3D7_1435900	1		301	
Pf3D7_14_v3	1458130	1460271	+	PF3D7_1436000	1		401	
Pf3D7_14_v3	1458130	1460271	+	PF3D7_1436000	1		401	
Pf3D7_14_v3	1458130	1460271	+	PF3D7_1436000	1		401	
Pf3D7_14_v3	1458130	1460271	+	PF3D7_1436000	1		401	
Pf3D7_14_v3	1460971	1467628	+	PF3D7_1436100	417		38	
Pf3D7_14_v3	1460971	1467628	+	PF3D7_1436100	417		38	
Pf3D7_14_v3	1460971	1467628	+	PF3D7_1436100	417		38	
