chr,start,end,strand,gene_id
Pf3D7_13_v3,548585,553242,+,PF3D7_1312900
Pf3D7_13_v3,554584,553551,-,PF3D7_1313000
Pf3D7_13_v3,556052,565252,+,PF3D7_1313100
Pf3D7_13_v3,565752,568434,+,PF3D7_1313200
Pf3D7_13_v3,568534,569736,+,PF3D7_1313300
Pf3D7_13_v3,572568,569639,-,PF3D7_1313400
Pf3D7_13_v3,578525,572968,-,PF3D7_1313500
Pf3D7_13_v3,585714,579225,-,PF3D7_1313600
Pf3D7_13_v3,588199,586714,-,PF3D7_1313700
Pf3D7_13_v3,599465,588399,-,PF3D7_1313800
Pf3D7_13_v3,602082,600265,-,PF3D7_1313900
Pf3D7_13_v3,602982,606901,+,PF3D7_1314000
Pf3D7_13_v3,607401,610353,+,PF3D7_1314100
Pf3D7_13_v3,610853,618989,+,PF3D7_1314200
Pf3D7_13_v3,620886,618930,-,PF3D7_1314300
Pf3D7_13_v3,621890,621286,-,PF3D7_1314400
Pf3D7_13_v3,624084,622290,-,PF3D7_1314500
Pf3D7_13_v3,624416,626312,+,PF3D7_1314600
Pf3D7_13_v3,629065,626280,-,PF3D7_1314700
Pf3D7_13_v3,630735,629465,-,PF3D7_1314800
Pf3D7_13_v3,632145,634511,+,PF3D7_1314900
Pf3D7_13_v3,636411,637613,+,PF3D7_1315000
Pf3D7_13_v3,637913,639490,+,PF3D7_1315100
Pf3D7_13_v3,642891,639580,-,PF3D7_1315200
Pf3D7_13_v3,644713,646793,+,PF3D7_1315300
Pf3D7_13_v3,650993,647685,-,PF3D7_1315400
Pf3D7_13_v3,654206,652493,-,PF3D7_1315500
Pf3D7_13_v3,657594,654906,-,PF3D7_1315600
Pf3D7_13_v3,658260,659846,+,PF3D7_1315700
Pf3D7_13_v3,661440,659817,-,PF3D7_1315800
Pf3D7_13_v3,663740,668330,+,PF3D7_1315900
Pf3D7_13_v3,671116,668359,-,PF3D7_1316000
Pf3D7_13_v3,673716,678923,+,PF3D7_1316100
Pf3D7_13_v3,679723,681256,+,PF3D7_1316200
Pf3D7_13_v3,682183,681262,-,PF3D7_1316300
Pf3D7_13_v3,683083,684477,+,PF3D7_1316400
Pf3D7_13_v3,685477,689072,+,PF3D7_1316500
Pf3D7_13_v3,690772,694526,+,PF3D7_1316600
Pf3D7_13_v3,695326,698217,+,PF3D7_1316700
Pf3D7_13_v3,700146,698017,-,PF3D7_1316800
Pf3D7_13_v3,704345,700646,-,PF3D7_1316900
Pf3D7_13_v3,708024,710669,+,PF3D7_1317000
Pf3D7_13_v3,711569,715362,+,PF3D7_1317100
Pf3D7_13_v3,721960,730380,+,PF3D7_1317200
Pf3D7_13_v3,732444,730458,-,PF3D7_1317300
Pf3D7_13_v3,732794,734163,+,PF3D7_1317400
Pf3D7_13_v3,735037,734203,-,PF3D7_1317500
Pf3D7_13_v3,735274,738069,+,PF3D7_1317600
Pf3D7_13_v3,739426,738069,-,PF3D7_1317700
Pf3D7_13_v3,740354,741855,+,PF3D7_1317800
Pf3D7_13_v3,744946,741725,-,PF3D7_1317900
Pf3D7_13_v3,746686,745546,-,PF3D7_1318000
Pf3D7_13_v3,749415,747986,-,PF3D7_1318100
Pf3D7_13_v3,749872,751919,+,PF3D7_1318200
Pf3D7_13_v3,753909,759733,+,PF3D7_1318300
Pf3D7_13_v3,764339,759925,-,PF3D7_1318400
Pf3D7_13_v3,765940,767771,+,PF3D7_1318500
Pf3D7_13_v3,767771,770051,+,PF3D7_1318600
Pf3D7_13_v3,773089,770345,-,PF3D7_1318700
Pf3D7_13_v3,777133,774389,-,PF3D7_1318800
Pf3D7_13_v3,779933,781980,+,PF3D7_1318900
Pf3D7_13_v3,783980,787093,+,PF3D7_1319000
Pf3D7_13_v3,789436,792149,+,PF3D7_1319100
Pf3D7_13_v3,795138,792180,-,PF3D7_1319200
Pf3D7_13_v3,798711,795538,-,PF3D7_1319300
Pf3D7_13_v3,801454,806330,+,PF3D7_1319400
Pf3D7_13_v3,807030,807844,+,PF3D7_1319500
Pf3D7_13_v3,809844,815089,+,PF3D7_1319600
Pf3D7_13_v3,818640,815521,-,PF3D7_1319700
Pf3D7_13_v3,820499,821479,+,PF3D7_1319800
Pf3D7_13_v3,827033,821777,-,PF3D7_1319900
Pf3D7_13_v3,829148,833511,+,PF3D7_1320000
Pf3D7_13_v3,835762,833779,-,PF3D7_1320100
Pf3D7_13_v3,836109,838647,+,PF3D7_1320200
Pf3D7_13_v3,840966,838547,-,PF3D7_1320300
Pf3D7_13_v3,843138,841270,-,PF3D7_1320400
Pf3D7_13_v3,843638,845412,+,PF3D7_1320500
Pf3D7_13_v3,847089,848584,+,PF3D7_1320600
Pf3D7_13_v3,849484,854391,+,PF3D7_1320700
Pf3D7_13_v3,854591,856864,+,PF3D7_1320800
Pf3D7_13_v3,858198,856846,-,PF3D7_1320900
Pf3D7_13_v3,859245,861441,+,PF3D7_1321000
Pf3D7_13_v3,872664,861441,-,PF3D7_1321100
Pf3D7_13_v3,875233,876220,+,PF3D7_1321200
Pf3D7_13_v3,886570,876020,-,PF3D7_1321300
Pf3D7_13_v3,886965,889700,+,PF3D7_1321400
Pf3D7_13_v3,895015,889700,-,PF3D7_1321500
Pf3D7_13_v3,897383,901345,+,PF3D7_1321600
Pf3D7_13_v3,902045,905467,+,PF3D7_1321700
Pf3D7_13_v3,908067,910040,+,PF3D7_1321800
Pf3D7_13_v3,912959,911366,-,PF3D7_1321900
Pf3D7_13_v3,915946,918995,+,PF3D7_1322000
Pf3D7_13_v3,920970,929850,+,PF3D7_1322100
Pf3D7_13_v3,931050,944274,+,PF3D7_1322200
Pf3D7_13_v3,949454,944174,-,PF3D7_1322300
Pf3D7_13_v3,950986,952780,+,PF3D7_1322400
Pf3D7_13_v3,952880,955790,+,PF3D7_1322500
Pf3D7_13_v3,957718,955956,-,PF3D7_1322600
Pf3D7_13_v3,959565,957918,-,PF3D7_1322700
Pf3D7_13_v3,959876,960947,+,PF3D7_1322800
Pf3D7_13_v3,961212,963660,+,PF3D7_1322900
Pf3D7_13_v3,964691,963562,-,PF3D7_1323000
Pf3D7_13_v3,966509,965185,-,PF3D7_1323100
Pf3D7_13_v3,969077,967709,-,PF3D7_1323200
Pf3D7_13_v3,969899,971737,+,PF3D7_1323300
Pf3D7_13_v3,973202,971646,-,PF3D7_1323400
Pf3D7_13_v3,975237,977576,+,PF3D7_1323500
Pf3D7_13_v3,978776,980422,+,PF3D7_1323600
Pf3D7_13_v3,982222,984202,+,PF3D7_1323700
Pf3D7_13_v3,988967,984195,-,PF3D7_1323800
Pf3D7_13_v3,989158,990799,+,PF3D7_1323900
Pf3D7_13_v3,995279,990698,-,PF3D7_1324000
Pf3D7_13_v3,997479,999663,+,PF3D7_1324100
Pf3D7_13_v3,1001947,999799,-,PF3D7_1324200
Pf3D7_13_v3,1019608,1002747,-,PF3D7_1324300
Pf3D7_13_v3,1021104,1022838,+,PF3D7_1324400
Pf3D7_13_v3,1027791,1022859,-,PF3D7_1324500
Pf3D7_13_v3,1028344,1033830,+,PF3D7_1324600
Pf3D7_13_v3,1034530,1035938,+,PF3D7_1324700
Pf3D7_13_v3,1038656,1036242,-,PF3D7_1324800
Pf3D7_13_v3,1040732,1042508,+,PF3D7_1324900
Pf3D7_13_v3,1043451,1042454,-,PF3D7_1325000
Pf3D7_13_v3,1046247,1044151,-,PF3D7_1325100
Pf3D7_13_v3,1049414,1047447,-,PF3D7_1325200
Pf3D7_13_v3,1050660,1051720,+,PF3D7_1325300
Pf3D7_13_v3,1052750,1063711,+,PF3D7_1325400
Pf3D7_13_v3,1063943,1066512,+,PF3D7_1325500
Pf3D7_13_v3,1066812,1067986,+,PF3D7_1325600
Pf3D7_13_v3,1069045,1067686,-,PF3D7_1325700
Pf3D7_13_v3,1071145,1075748,+,PF3D7_1325800
Pf3D7_13_v3,1084885,1075860,-,PF3D7_1325900
Pf3D7_13_v3,1086862,1085685,-,PF3D7_1326000
Pf3D7_13_v3,1087162,1089400,+,PF3D7_1326100
Pf3D7_13_v3,1091328,1089928,-,PF3D7_1326200
Pf3D7_13_v3,1094652,1091993,-,PF3D7_1326300
Pf3D7_13_v3,1098688,1095452,-,PF3D7_1326400
Pf3D7_13_v3,1105974,1099488,-,PF3D7_1326500
Pf3D7_13_v3,1107874,1122541,+,PF3D7_1326600
Pf3D7_13_v3,1124941,1127209,+,PF3D7_1326700
Pf3D7_13_v3,1129062,1127335,-,PF3D7_1326800
Pf3D7_13_v3,1133269,1129362,-,PF3D7_1326900
Pf3D7_13_v3,1138157,1134069,-,PF3D7_1327000
Pf3D7_13_v3,1141656,1138557,-,PF3D7_1327100
Pf3D7_13_v3,1142862,1144316,+,PF3D7_1327200
Pf3D7_13_v3,1145718,1151407,+,PF3D7_1327300
Pf3D7_13_v3,1153821,1152202,-,PF3D7_1327400
Pf3D7_13_v3,1155021,1158306,+,PF3D7_1327500
Pf3D7_13_v3,1159006,1160381,+,PF3D7_1327600
Pf3D7_13_v3,1161277,1160160,-,PF3D7_1327700
Pf3D7_13_v3,1162277,1164703,+,PF3D7_1327800
Pf3D7_13_v3,1165103,1166959,+,PF3D7_1327900
Pf3D7_13_v3,1180833,1173890,-,PF3D7_1328000
Pf3D7_13_v3,1184133,1185421,+,PF3D7_1328100
Pf3D7_13_v3,1186618,1195602,+,PF3D7_1328200
Pf3D7_13_v3,1197839,1195828,-,PF3D7_1328300
Pf3D7_13_v3,1202785,1200439,-,PF3D7_1328400
Pf3D7_13_v3,1207443,1203785,-,PF3D7_1328500
Pf3D7_13_v3,1212193,1209743,-,PF3D7_1328600
Pf3D7_13_v3,1213073,1214016,+,PF3D7_1328700
Pf3D7_13_v3,1214816,1215924,+,PF3D7_1328800
Pf3D7_13_v3,1217416,1215729,-,PF3D7_1328900
Pf3D7_13_v3,1225871,1217716,-,PF3D7_1329000
Pf3D7_13_v3,1234599,1227071,-,PF3D7_1329100
Pf3D7_13_v3,1238685,1236999,-,PF3D7_1329200
Pf3D7_13_v3,1241671,1239085,-,PF3D7_1329300
Pf3D7_13_v3,1243171,1246345,+,PF3D7_1329400
Pf3D7_13_v3,1252058,1258274,+,PF3D7_1329500
Pf3D7_13_v3,1260144,1258555,-,PF3D7_1329600
Pf3D7_13_v3,1263236,1261044,-,PF3D7_1329700
Pf3D7_13_v3,1264844,1269164,+,PF3D7_1329800
Pf3D7_13_v3,1269310,1271735,+,PF3D7_1329900
Pf3D7_13_v3,1271735,1274160,+,PF3D7_1330000
Pf3D7_13_v3,1274260,1275103,+,PF3D7_1330100
Pf3D7_13_v3,1275103,1276088,+,PF3D7_1330200
Pf3D7_13_v3,1278374,1275988,-,PF3D7_1330300
Pf3D7_13_v3,1281587,1279399,-,PF3D7_1330400
Pf3D7_13_v3,1284786,1287566,+,PF3D7_1330500
Pf3D7_13_v3,1289517,1287490,-,PF3D7_1330600
Pf3D7_13_v3,1289909,1293255,+,PF3D7_1330700
Pf3D7_13_v3,1294255,1297167,+,PF3D7_1330800
Pf3D7_13_v3,1299705,1297199,-,PF3D7_1331000
Pf3D7_13_v3,1305295,1299805,-,PF3D7_1331100
Pf3D7_13_v3,1306495,1308300,+,PF3D7_1331200
Pf3D7_13_v3,1308800,1310307,+,PF3D7_1331300
Pf3D7_13_v3,1310507,1312617,+,PF3D7_1331400
Pf3D7_13_v3,1313617,1316187,+,PF3D7_1331500
Pf3D7_13_v3,1317807,1316395,-,PF3D7_1331600
Pf3D7_13_v3,1322111,1318688,-,PF3D7_1331700
Pf3D7_13_v3,1323846,1325203,+,PF3D7_1331800
Pf3D7_13_v3,1323846,1324803,+,PF3D7_1331900
Pf3D7_13_v3,1327890,1325512,-,PF3D7_1332000
Pf3D7_13_v3,1329490,1331460,+,PF3D7_1332100
Pf3D7_13_v3,1332298,1335593,+,PF3D7_1332200
Pf3D7_13_v3,1336293,1336993,+,PF3D7_1332300
Pf3D7_13_v3,1339785,1336893,-,PF3D7_1332400
Pf3D7_13_v3,1340294,1341843,+,PF3D7_1332500
Pf3D7_13_v3,1344005,1342011,-,PF3D7_1332600
Pf3D7_13_v3,1346778,1344605,-,PF3D7_1332700
Pf3D7_13_v3,1348579,1349923,+,PF3D7_1332800
Pf3D7_13_v3,1354184,1349841,-,PF3D7_1332900
Pf3D7_13_v3,1355161,1357595,+,PF3D7_1333000
Pf3D7_13_v3,1360792,1357303,-,PF3D7_1333100
Pf3D7_13_v3,1362092,1367910,+,PF3D7_1333200
Pf3D7_13_v3,1368717,1367780,-,PF3D7_1333300
Pf3D7_13_v3,1369917,1371200,+,PF3D7_1333400
Pf3D7_13_v3,1371600,1373257,+,PF3D7_1333500
Pf3D7_13_v3,1377808,1373389,-,PF3D7_1333600
Pf3D7_13_v3,1380030,1378708,-,PF3D7_1333700
Pf3D7_13_v3,1382222,1383736,+,PF3D7_1333800
Pf3D7_13_v3,1384936,1389544,+,PF3D7_1333900
Pf3D7_13_v3,1391713,1389715,-,PF3D7_1334000
Pf3D7_13_v3,1395870,1392213,-,PF3D7_1334100
Pf3D7_13_v3,1398270,1400146,+,PF3D7_1334200
Pf3D7_13_v3,1402621,1400696,-,PF3D7_1334300
Pf3D7_13_v3,1404730,1403321,-,PF3D7_1334400
Pf3D7_13_v3,1407513,1405330,-,PF3D7_1334500
Pf3D7_13_v3,1410199,1408648,-,PF3D7_1334600
Pf3D7_13_v3,1412001,1410699,-,PF3D7_1334700
Pf3D7_13_v3,1414277,1412701,-,PF3D7_1334800
Pf3D7_13_v3,1415415,1414477,-,PF3D7_1334900
Pf3D7_13_v3,1417785,1416015,-,PF3D7_1335000
Pf3D7_13_v3,1420142,1418985,-,PF3D7_1335100
Pf3D7_13_v3,1425973,1421921,-,PF3D7_1335200
Pf3D7_13_v3,1438853,1428473,-,PF3D7_1335300
Pf3D7_13_v3,1440778,1450786,+,PF3D7_1335400
Pf3D7_13_v3,1451386,1453744,+,PF3D7_1335500
Pf3D7_13_v3,1454244,1456109,+,PF3D7_1335600
Pf3D7_13_v3,1461679,1456109,-,PF3D7_1335700
Pf3D7_13_v3,1462127,1464392,+,PF3D7_1335800
Pf3D7_13_v3,1466843,1464494,-,PF3D7_1335900
Pf3D7_13_v3,1469843,1471754,+,PF3D7_1336000
Pf3D7_13_v3,1472182,1473115,+,PF3D7_1336100
Pf3D7_13_v3,1473815,1475962,+,PF3D7_1336200
Pf3D7_13_v3,1476062,1477308,+,PF3D7_1336300
Pf3D7_13_v3,1480253,1477560,-,PF3D7_1336400
Pf3D7_13_v3,1480725,1482003,+,PF3D7_1336600
Pf3D7_13_v3,1483255,1482060,-,PF3D7_1336700
Pf3D7_13_v3,1486238,1487917,+,PF3D7_1336800
Pf3D7_13_v3,1490564,1487760,-,PF3D7_1336900
Pf3D7_13_v3,1494758,1490864,-,PF3D7_1337000
Pf3D7_13_v3,1495109,1497441,+,PF3D7_1337100
Pf3D7_13_v3,1497876,1501595,+,PF3D7_1337200
Pf3D7_13_v3,1502695,1506123,+,PF3D7_1337300
Pf3D7_13_v3,1506823,1509378,+,PF3D7_1337400
Pf3D7_13_v3,1519910,1509188,-,PF3D7_1337500
Pf3D7_13_v3,1524561,1524193,-,PF3D7_1337600
Pf3D7_13_v3,1525193,1528115,+,PF3D7_1337700
Pf3D7_13_v3,1530209,1528201,-,PF3D7_1337800
Pf3D7_13_v3,1534209,1535567,+,PF3D7_1337900
Pf3D7_13_v3,1536167,1540654,+,PF3D7_1338000
Pf3D7_13_v3,1541654,1544382,+,PF3D7_1338100
Pf3D7_13_v3,1546091,1544669,-,PF3D7_1338200
Pf3D7_13_v3,1548336,1550697,+,PF3D7_1338300
Pf3D7_13_v3,1553298,1550548,-,PF3D7_1338400
Pf3D7_13_v3,1554104,1556465,+,PF3D7_1338500
Pf3D7_13_v3,1559954,1556365,-,PF3D7_1338600
Pf3D7_13_v3,1563531,1561054,-,PF3D7_1338700
Pf3D7_13_v3,1567661,1564531,-,PF3D7_1338800
Pf3D7_13_v3,1571530,1568073,-,PF3D7_1338900
Pf3D7_13_v3,1573955,1572230,-,PF3D7_1339000
Pf3D7_13_v3,1575355,1575324,+,PF3D7_1339100
Pf3D7_13_v3,1576925,1576525,-,PF3D7_1339200
Pf3D7_13_v3,1582998,1584454,+,PF3D7_1339300
Pf3D7_13_v3,1586727,1585705,-,PF3D7_1339400
Pf3D7_13_v3,1588003,1587027,-,PF3D7_1339500
Pf3D7_13_v3,1588175,1590291,+,PF3D7_1339600
Pf3D7_13_v3,1596321,1590509,-,PF3D7_1339700
Pf3D7_13_v3,1597800,1596999,-,PF3D7_1339800
Pf3D7_13_v3,1598119,1601379,+,PF3D7_1339900
Pf3D7_13_v3,1603675,1601497,-,PF3D7_1340000
Pf3D7_13_v3,1605499,1604075,-,PF3D7_1340100
Pf3D7_13_v3,1606422,1605399,-,PF3D7_1340200
Pf3D7_13_v3,1606877,1610491,+,PF3D7_1340300
Pf3D7_13_v3,1611990,1610414,-,PF3D7_1340400
Pf3D7_13_v3,1617000,1612896,-,PF3D7_1340500
Pf3D7_13_v3,1620191,1617600,-,PF3D7_1340600
Pf3D7_13_v3,1622753,1620891,-,PF3D7_1340700
Pf3D7_13_v3,1623919,1624891,+,PF3D7_1340800
Pf3D7_13_v3,1626991,1629681,+,PF3D7_1340900
Pf3D7_13_v3,1631281,1631807,+,PF3D7_1341000
Pf3D7_13_v3,1632601,1632759,-,PF3D7_1341100
Pf3D7_13_v3,1634855,1633459,-,PF3D7_1341200
Pf3D7_13_v3,1636555,1638234,+,PF3D7_1341300
Pf3D7_13_v3,1639134,1641444,+,PF3D7_1341500
Pf3D7_13_v3,1641844,1644680,+,PF3D7_1341600
Pf3D7_13_v3,1644880,1645967,+,PF3D7_1341700
Pf3D7_13_v3,1647719,1646029,-,PF3D7_1341800
Pf3D7_13_v3,1651110,1648812,-,PF3D7_1341900
Pf3D7_13_v3,1654541,1652810,-,PF3D7_1342000
Pf3D7_13_v3,1657032,1660472,+,PF3D7_1342100
Pf3D7_13_v3,1664153,1660611,-,PF3D7_1342200
Pf3D7_13_v3,1664531,1666046,+,PF3D7_1342300
Pf3D7_13_v3,1668593,1666431,-,PF3D7_1342400
Pf3D7_13_v3,1670957,1669293,-,PF3D7_1342500
Pf3D7_13_v3,1673457,1676940,+,PF3D7_1342600
Pf3D7_13_v3,1678192,1677139,-,PF3D7_1342700
Pf3D7_13_v3,1679218,1681745,+,PF3D7_1342800
Pf3D7_13_v3,1694293,1682092,-,PF3D7_1342900
Pf3D7_13_v3,1696570,1698414,+,PF3D7_1343000
Pf3D7_13_v3,1700969,1699282,-,PF3D7_1343100
Pf3D7_13_v3,1704231,1706524,+,PF3D7_1343200
Pf3D7_13_v3,1710942,1707330,-,PF3D7_1343300
Pf3D7_13_v3,1714442,1719656,+,PF3D7_1343400
Pf3D7_13_v3,1720056,1721773,+,PF3D7_1343500
Pf3D7_13_v3,1724016,1721903,-,PF3D7_1343600
Pf3D7_13_v3,1727201,1724416,-,PF3D7_1343700
Pf3D7_13_v3,1753811,1730601,-,PF3D7_1343800
Pf3D7_13_v3,1755887,1758559,+,PF3D7_1343900
Pf3D7_13_v3,1759059,1762292,+,PF3D7_1344000
Pf3D7_13_v3,1764092,1767008,+,PF3D7_1344100
Pf3D7_13_v3,1768808,1772328,+,PF3D7_1344200
Pf3D7_13_v3,1779432,1774074,-,PF3D7_1344300
Pf3D7_13_v3,1786819,1785232,-,PF3D7_1344400
Pf3D7_13_v3,1788870,1787419,-,PF3D7_1344500
Pf3D7_13_v3,1789070,1790873,+,PF3D7_1344600
Pf3D7_13_v3,1795073,1790731,-,PF3D7_1344700
Pf3D7_13_v3,1796267,1797710,+,PF3D7_1344800
Pf3D7_13_v3,1800910,1806038,+,PF3D7_1344900
Pf3D7_13_v3,1807158,1809618,+,PF3D7_1345000
Pf3D7_13_v3,1810819,1809618,-,PF3D7_1345100
Pf3D7_13_v3,1814174,1811819,-,PF3D7_1345200
Pf3D7_13_v3,1815743,1814774,-,PF3D7_1345300
Pf3D7_13_v3,1821689,1816043,-,PF3D7_1345400
Pf3D7_13_v3,1822701,1824427,+,PF3D7_1345500
Pf3D7_13_v3,1826027,1828050,+,PF3D7_1345600
Pf3D7_13_v3,1830041,1827982,-,PF3D7_1345700
Pf3D7_13_v3,1831390,1835392,+,PF3D7_1345800
Pf3D7_13_v3,1837051,1835210,-,PF3D7_1345900
Pf3D7_13_v3,1840575,1837451,-,PF3D7_1346000
Pf3D7_13_v3,1843375,1845298,+,PF3D7_1346100
Pf3D7_13_v3,1846527,1845477,-,PF3D7_1346200
Pf3D7_13_v3,1849185,1850718,+,PF3D7_1346300
Pf3D7_13_v3,1852518,1871165,+,PF3D7_1346400
Pf3D7_13_v3,1871565,1873910,+,PF3D7_1346500
Pf3D7_13_v3,1875215,1873859,-,PF3D7_1346600
Pf3D7_13_v3,1877674,1875615,-,PF3D7_1346700
Pf3D7_13_v3,1880501,1878474,-,PF3D7_1346800
Pf3D7_13_v3,1881495,1882758,+,PF3D7_1346900
Pf3D7_13_v3,1885443,1882863,-,PF3D7_1347000
Pf3D7_13_v3,1885947,1888877,+,PF3D7_1347100
Pf3D7_13_v3,1891122,1889452,-,PF3D7_1347200
Pf3D7_13_v3,1895024,1893412,-,PF3D7_1347300
Pf3D7_13_v3,1895982,1896803,+,PF3D7_1347400
Pf3D7_13_v3,1899622,1897582,-,PF3D7_1347500
Pf3D7_13_v3,1902263,1905556,+,PF3D7_1347600
Pf3D7_13_v3,1908656,1911286,+,PF3D7_1347700
Pf3D7_13_v3,1911506,1912833,+,PF3D7_1347800
Pf3D7_13_v3,1919133,1912947,-,PF3D7_1347900
Pf3D7_13_v3,1924048,1919433,-,PF3D7_1348000
Pf3D7_13_v3,1924700,1927181,+,PF3D7_1348100
Pf3D7_13_v3,1927281,1928661,+,PF3D7_1348200
Pf3D7_13_v3,1934095,1929090,-,PF3D7_1348300
Pf3D7_13_v3,1947699,1935495,-,PF3D7_1348400
Pf3D7_13_v3,1950181,1952148,+,PF3D7_1348500
Pf3D7_13_v3,1953048,1954853,+,PF3D7_1348600
Pf3D7_13_v3,1958756,1955153,-,PF3D7_1348700
Pf3D7_13_v3,1959656,1965962,+,PF3D7_1348800
Pf3D7_13_v3,1966589,1965678,-,PF3D7_1348900
Pf3D7_13_v3,1969468,1966789,-,PF3D7_1349000
Pf3D7_13_v3,1970889,1969568,-,PF3D7_1349100
Pf3D7_13_v3,1974482,1971489,-,PF3D7_1349200
Pf3D7_13_v3,1977268,1983093,+,PF3D7_1349300
Pf3D7_13_v3,1983393,1985336,+,PF3D7_1349400
Pf3D7_13_v3,1995922,1985336,-,PF3D7_1349500
Pf3D7_13_v3,1996815,1998583,+,PF3D7_1349600
Pf3D7_13_v3,1998814,2000172,+,PF3D7_1349700
Pf3D7_13_v3,2000272,2002401,+,PF3D7_1349800
Pf3D7_13_v3,2003131,2002028,-,PF3D7_1349900
Pf3D7_13_v3,2005135,2003331,-,PF3D7_1350000
Pf3D7_13_v3,2008176,2005561,-,PF3D7_1350100
Pf3D7_13_v3,2010282,2009076,-,PF3D7_1350200
Pf3D7_13_v3,2010882,2012386,+,PF3D7_1350300
Pf3D7_13_v3,2012486,2015020,+,PF3D7_1350400
Pf3D7_13_v3,2019249,2014966,-,PF3D7_1350500
Pf3D7_13_v3,2021102,2022308,+,PF3D7_1350600
Pf3D7_13_v3,2023008,2025345,+,PF3D7_1350700
Pf3D7_13_v3,2026472,2024965,-,PF3D7_1350800
Pf3D7_13_v3,2028837,2026772,-,PF3D7_1350900
Pf3D7_13_v3,2033739,2040183,+,PF3D7_1351000
Pf3D7_13_v3,2042005,2040304,-,PF3D7_1351100
Pf3D7_13_v3,2042656,2047959,+,PF3D7_1351200
Pf3D7_13_v3,2049707,2048380,-,PF3D7_1351300
Pf3D7_13_v3,2051957,2053785,+,PF3D7_1351400
Pf3D7_13_v3,2055215,2057122,+,PF3D7_1351600
Pf3D7_13_v3,2059522,2064325,+,PF3D7_1351700
Pf3D7_13_v3,2064925,2066510,+,PF3D7_1351800
Pf3D7_13_v3,2068816,2067128,-,PF3D7_1351900
Pf3D7_13_v3,2069316,2075738,+,PF3D7_1352000
Pf3D7_13_v3,2079463,2075677,-,PF3D7_1352100
Pf3D7_13_v3,2080328,2083453,+,PF3D7_1352200
Pf3D7_13_v3,2085892,2083388,-,PF3D7_1352300
Pf3D7_13_v3,2087231,2092578,+,PF3D7_1352400
Pf3D7_13_v3,2094725,2092964,-,PF3D7_1352500
Pf3D7_13_v3,2099684,2096225,-,PF3D7_1352600
Pf3D7_13_v3,2101170,2109487,+,PF3D7_1352700
Pf3D7_13_v3,2109987,2113557,+,PF3D7_1352800
Pf3D7_13_v3,2116660,2113756,-,PF3D7_1352900
Pf3D7_13_v3,2121371,2117960,-,PF3D7_1353000
Pf3D7_13_v3,2125271,2123871,-,PF3D7_1353100
Pf3D7_13_v3,2130530,2131466,+,PF3D7_1353200
Pf3D7_13_v3,2138927,2131667,-,PF3D7_1353300
Pf3D7_13_v3,2139484,2143323,+,PF3D7_1353400
Pf3D7_13_v3,2144023,2145506,+,PF3D7_1353500
Pf3D7_13_v3,2147567,2145780,-,PF3D7_1353600
Pf3D7_13_v3,2149948,2150975,+,PF3D7_1353700
Pf3D7_13_v3,2152761,2151001,-,PF3D7_1353800
Pf3D7_13_v3,2153674,2155418,+,PF3D7_1353900
Pf3D7_13_v3,2157543,2155654,-,PF3D7_1354000
Pf3D7_13_v3,2159617,2157728,-,PF3D7_1354100
Pf3D7_13_v3,2162938,2159917,-,PF3D7_1354200
Pf3D7_13_v3,2167913,2163838,-,PF3D7_1354300
Pf3D7_13_v3,2170745,2168913,-,PF3D7_1354400
Pf3D7_13_v3,2173917,2176198,+,PF3D7_1354500
Pf3D7_13_v3,2177338,2176107,-,PF3D7_1354600
Pf3D7_13_v3,2179863,2178538,-,PF3D7_1354700
Pf3D7_13_v3,2183236,2180657,-,PF3D7_1354800
Pf3D7_13_v3,2183700,2185951,+,PF3D7_1354900
Pf3D7_13_v3,2186951,2190625,+,PF3D7_1355100
Pf3D7_13_v3,2194548,2191057,-,PF3D7_1355200
Pf3D7_13_v3,2195112,2197379,+,PF3D7_1355300
Pf3D7_13_v3,2198393,2197505,-,PF3D7_1355400
Pf3D7_13_v3,2199479,2201771,+,PF3D7_1355500
Pf3D7_13_v3,2204591,2202210,-,PF3D7_1355600
Pf3D7_13_v3,2210459,2206191,-,PF3D7_1355700
Pf3D7_13_v3,2214259,2215386,+,PF3D7_1355800
Pf3D7_13_v3,2216345,2217964,+,PF3D7_1355900
Pf3D7_13_v3,2218564,2223340,+,PF3D7_1356000
Pf3D7_13_v3,2227419,2223745,-,PF3D7_1356100
Pf3D7_13_v3,2229682,2228119,-,PF3D7_1356200
Pf3D7_13_v3,2231492,2233649,+,PF3D7_1356300
Pf3D7_13_v3,2235088,2238310,+,PF3D7_1356400
Pf3D7_13_v3,2239010,2240305,+,PF3D7_1356500
Pf3D7_13_v3,2242788,2240569,-,PF3D7_1356600
Pf3D7_13_v3,2244713,2246913,+,PF3D7_1356700
Pf3D7_13_v3,2249586,2261722,+,PF3D7_1356800
Pf3D7_13_v3,2265016,2262998,-,PF3D7_1356900
Pf3D7_13_v3,2267500,2265516,-,PF3D7_1357000
Pf3D7_13_v3,2268549,2270633,+,PF3D7_1357100
Pf3D7_13_v3,2271433,2274284,+,PF3D7_1357200
Pf3D7_13_v3,2274584,2275479,+,PF3D7_1357300
Pf3D7_13_v3,2276520,2280361,+,PF3D7_1357400
Pf3D7_13_v3,2281261,2284613,+,PF3D7_1357500
Pf3D7_13_v3,2284613,2286004,+,PF3D7_1357600
Pf3D7_13_v3,2290596,2286219,-,PF3D7_1357700
